DIRECTORIO;NRO_ENCUESTA;HOGAR_NUMERO;PERSONA_NUMERO;P6020;P5785;P5465;P5501;P6070;P6160;P6170;P260;P261;FEX_P
3084486;235;1;3;2;5; ; ; ; ; ; ; ;1994,52880348128
3084487;235;1;1;2;61;6;1;4;1;2;6;6;1884,64936461138
3084487;235;1;2;1;26;6;3;6;1;2;6;6;1884,64936461138
3084488;235;1;1;1;53;6;1;2;1;2;6;6;1823,52383820217
3084488;235;1;2;2;54;6;2;2;1;2;6;6;1823,52383820217
3084489;235;1;1;1;58;6;1;3;1;2;7;6;1467,41791685978
3084489;235;1;2;2;40;6;2;3;1;2;7;4;1467,41791685978
3084490;235;1;1;2;33;6;1;4;1;1;7;2;1731,39185531417
3084491;235;1;1;2;64;6;1;5;1;2;6;3;1585,81609872229
3084491;235;1;2;2;33;6;3;6;1;2;5;2;1585,81609872229
3084492;235;1;1;1;59;6;1;5;1;2;5;2;1327,68523690454
3084492;235;1;2;2;28;6;3;6;1;2;7;2;1327,68523690454
3084492;235;1;3;2;16;6;3;6;1;1;4;5;1327,68523690454
3084493;235;1;1;1;70;6;1;3;1;2;7;2;1528,54344326898
3084493;235;1;2;2;65;6;2;3;1;2;6;6;1528,54344326898
3084494;235;1;1;2;36;6;1;3;1;2;6;4;1823,52383820217
3084494;235;1;2;1;42;6;2;3;1;2;6;6;1823,52383820217
3084495;235;1;1;1;40;6;1;4;1;2;6;6;2122,35710409126
3084495;235;1;2;1;33;6;5;6;1;2;6;6;2122,35710409126
3084496;235;1;1;2;64;5;1;4;1;2;6;4;1792,51738172338
3084497;235;1;1;2;84;6;1;5;1;2;4;4;893,643662945621
3084497;235;1;2;1;49;6;3;6;1;2;6;4;893,643662945621
3084498;235;1;1;1;34;6;1;2;1;2;4;2;271,697500060301
3084498;235;1;2;2;39;6;2;2;1;2;4;4;271,697500060301
3084498;235;1;3;1;12;6;3;6;1;1;4;2;271,697500060301
3084498;235;1;4;2;5; ; ; ; ; ; ; ;271,697500060301
3084499;235;1;1;1;56;1;1;3;1;2;1; ;107,266209773579
3084499;235;1;2;2;55;1;2;3;1;2;4;2;107,266209773579
3084499;235;1;3;2;28;1;3;6;1;2;4;2;107,266209773579
3084499;235;1;4;2;36;1;3;6;1;2;4;3;107,266209773579
3084500;235;1;1;2;40;6;1;2;1;2;3;6;107,266209773579
3084500;235;1;2;1;60;6;2;2;1;2;6;6;107,266209773579
3084501;235;1;1;2;37;6;1;3;1;2;5;2;159,725952070826
3084501;235;1;2;1;41;6;2;3;1;2;3;4;159,725952070826
3084501;235;1;3;2;20;6;3;4;1;2;5;2;159,725952070826
3084501;235;1;4;2;16;6;3;6;1;1;4;5;159,725952070826
3084501;235;1;5;1;0; ; ; ; ; ; ; ;159,725952070826
3084502;235;1;1;1;33;6;1;2;1;2;3;6;118,650677034507
3084502;235;1;2;2;35;6;2;2;1;2;3;6;118,650677034507
3084502;235;1;3;2;19;6;3;6;1;1;4;5;118,650677034507
3084502;235;1;4;2;13;6;3;6;1;1;4;2;118,650677034507
3084503;235;1;1;1;54;6;1;4;1;2;3;4;200,802863966614
3084504;235;1;1;1;64;1;1;3;1;2;3;4;177,546526556241
3084504;235;1;2;2;60;1;2;3;2;2;1; ;177,546526556241
3084504;235;1;3;1;29;1;3;6;1;2;5;2;177,546526556241
3084505;235;1;1;2;22;1;1;6;1;2;6;3;142,802160825273
3084505;235;1;2;2;25;6;5;6;1;2;6;2;142,802160825273
3084506;235;1;1;1;40;5;1;2;1;2;5;2;118,650677034507
3084506;235;1;2;2;46;1;2;2;1;2;5;2;118,650677034507
3084507;235;1;1;2;55;6;1;5;1;2;6;6;246,319472058091
3084508;235;1;1;1;37;6;1;4;1;2;6;6;200,802863966614
3084509;235;1;1;2;52;1;1;4;1;2;5;2;153,047252369898
3084509;235;1;2;2;18;6;3;6;1;1;6;1;153,047252369898
3084509;235;1;3;2;14;6;3;6;1;1;4;4;153,047252369898
3084510;235;1;1;1;67;6;1;3;1;2;5;2;214,04501665864
3084510;235;1;2;2;67;6;2;3;1;2;5;2;214,04501665864
3084511;235;1;1;2;40;5;1;4;1;2;3;6;163,292343914523
3084511;235;1;2;2;18;6;3;6;1;1;6;2;163,292343914523
3084511;235;1;3;2;16;6;3;6;1;1;4;5;163,292343914523
3084511;235;1;4;2;19;6;5;6;1;1;4;5;163,292343914523
3084512;235;1;1;2;41;6;1;4;1;2;4;3;233,906251143691
3084512;235;1;2;2;23;6;3;6;1;2;4;3;233,906251143691
3084512;235;1;3;1;21;6;3;6;1;2;5;2;233,906251143691
3084512;235;1;4;2;17;6;3;6;1;2;5;1;233,906251143691
3084513;235;1;1;2;55;1;1;4;1;2;6;6;246,319472058091
3084514;235;1;1;1;63;6;1;4;1;2;6;6;205,026898669562
3084515;235;1;1;1;38;1;1;6;1;2;6;4;200,802863966614
3084516;235;1;1;1;46;6;1;2;1;2;6;4;207,833892554452
3084516;235;1;2;2;41;6;2;2;1;2;5;2;207,833892554452
3084516;235;1;3;1;12;1;3;6;1;2;3;3;207,833892554452
3084516;235;1;4;1;8; ; ; ; ; ; ; ;207,833892554452
3084517;235;1;1;1;51;1;1;6;2;2;2;4;200,802863966614
3084518;235;1;1;2;35;1;1;4;1;1;6;5;253,350500645929
3084518;235;1;2;1;14;6;3;6;1;1;4;4;253,350500645929
3084518;235;1;3;1;10; ; ; ; ; ; ; ;253,350500645929
3084518;235;1;4;2;69;1;5;4;1;2;3;3;253,350500645929
3084519;235;1;1;1;32;1;1;3;1;2;6;6;118,650677034507
3084519;235;1;2;2;29;6;2;3;1;2;6;6;118,650677034507
3084519;235;1;3;1;8; ; ; ; ; ; ; ;118,650677034507
3084519;235;1;4;1;62;6;5;4;1;2;3;6;118,650677034507
3084520;235;1;1;1;22;6;1;2;1;2;4;3;392,778581584871
3084520;235;1;2;2;26;6;2;2;1;2;4;2;392,778581584871
3084520;235;1;3;2;3; ; ; ; ; ; ; ;392,778581584871
3084520;235;1;4;1;0; ; ; ; ; ; ; ;392,778581584871
3084521;235;1;1;1;43;1;1;1;1;2;6;3;280,828446279693
3084521;235;1;2;2;26;5;2;1;1;2;5;2;280,828446279693
3084521;235;1;3;1;12;6;3;6;1;1;3;5;280,828446279693
3084521;235;1;4;2;3; ; ; ; ; ; ; ;280,828446279693
3084521;235;1;5;1;71;6;9;4;1;2;3;6;280,828446279693
3084522;235;1;1;1;66;5;1;3;1;2;1; ;214,04501665864
3084522;235;1;2;2;61;6;2;3;1;2;3;4;214,04501665864
3084523;235;1;1;2;69;6;1;5;1;2;3;3;118,650677034507
3084523;235;1;2;2;47;1;3;4;1;2;6;4;118,650677034507
3084523;235;1;3;2;25;6;4;6;1;1;6;4;118,650677034507
3084524;235;1;1;1;81;1;1;3;1;2;3;3;177,546526556241
3084524;235;1;2;2;78;6;2;3;1;2;3;6;177,546526556241
3084524;235;1;3;1;49;6;3;6;1;2;5;2;177,546526556241
3084525;235;1;1;2;33;1;1;6;1;2;3;6;132,557069280648
3084526;235;1;1;1;53;1;1;2;1;2;3;5;176,917577952042
3084526;235;1;2;2;38;1;2;2;1;2;6;3;176,917577952042
3084526;235;1;3;1;12;1;3;6;1;1;4;2;176,917577952042
3084527;235;1;1;2;24;6;1;4;1;2;4;4;247,546445613638
3084528;235;1;1;1;61;6;1;4;1;2;3;6;225,517081758812
3084528;235;1;2;2;19;6;3;6;1;1;4;5;225,517081758812
3084528;235;1;3;2;16;6;3;6;1;1;4;5;225,517081758812
3084529;235;1;1;2;64;6;1;2;1;2;3;3;224,290108203265
3084529;235;1;2;1;57;1;2;2;1;2;3;2;224,290108203265
3084529;235;1;3;2;17;1;3;6;1;1;4;4;224,290108203265
3084530;235;1;1;1;26;6;1;3;1;2;5;2;263,160217507762
3084530;235;1;2;2;29;6;2;3;1;2;5;2;263,160217507762
3084530;235;1;3;1;8; ; ; ; ; ; ; ;263,160217507762
3084530;235;1;4;2;2; ; ; ; ; ; ; ;263,160217507762
3084531;235;1;1;1;58;6;1;2;1;2;3;6;222,303018802025
3084531;235;1;2;2;43;1;2;2;1;1;6;1;222,303018802025
3084531;235;1;3;1;15;6;3;6;1;1;5;1;222,303018802025
3084531;235;1;4;1;11; ; ; ; ; ; ; ;222,303018802025
3084531;235;1;5;2;22;6;3;6;1;2;4;4;222,303018802025
3084532;235;1;1;2;44;6;1;6;1;2;6;3;132,557069280648
3084533;235;1;1;2;27;6;1;4;1;2;4;4;392,358341865173
3084533;235;1;2;2;8; ; ; ; ; ; ; ;392,358341865173
3084533;235;1;3;2;4; ; ; ; ; ; ; ;392,358341865173
3084534;235;1;1;1;79;6;1;4;1;2;3;5;205,026898669562
3084535;235;1;1;2;29;6;1;4;1;2;4;2;453,882471401231
3084535;235;1;2;2;11; ; ; ; ; ; ; ;453,882471401231
3084535;235;1;3;1;6; ; ; ; ; ; ; ;453,882471401231
3084535;235;1;4;2;5; ; ; ; ; ; ; ;453,882471401231
3084535;235;1;5;1;2; ; ; ; ; ; ; ;453,882471401231
3084536;235;1;1;1;18;6;1;1;1;2;4;2;328,405444387431
3084536;235;1;2;2;18;6;2;1;1;1;5;2;328,405444387431
3084537;235;1;1;1;36;1;1;2;1;2;6;2;276,079687240418
3084537;235;1;2;1;37;1;2;2;1;2;6;2;276,079687240418
3084537;235;1;3;1;18;1;3;6;1;1;5;1;276,079687240418
3084537;235;1;4;1;9; ; ; ; ; ; ; ;276,079687240418
3084538;235;1;1;1;23;6;1;3;1;2;3;5;452,021393244854
3084538;235;1;2;2;23;6;2;3;1;2;5;2;452,021393244854
3084538;235;1;3;2;5; ; ; ; ; ; ; ;452,021393244854
3084539;235;1;1;1;37;6;1;3;1;2;5;2;220,094767755369
3084539;235;1;2;2;31;6;2;3;1;2;5;2;220,094767755369
3084539;235;1;3;1;14;6;3;6;1;1;4;4;220,094767755369
3084539;235;1;4;1;4; ; ; ; ; ; ; ;220,094767755369
3084540;235;1;1;1;36;6;1;2;1;2;4;3;207,833892554452
3084540;235;1;2;2;30;1;2;2;1;2;5;2;207,833892554452
3084540;235;1;3;1;14;1;3;6;1;1;3;6;207,833892554452
3084540;235;1;4;1;9; ; ; ; ; ; ; ;207,833892554452
3084541;235;1;1;1;37;6;1;2;1;2;3;3;157,891208383069
3084541;235;1;2;2;25;6;2;2;1;2;3;5;157,891208383069
3084541;235;1;3;1;10; ; ; ; ; ; ; ;157,891208383069
3084541;235;1;4;1;8; ; ; ; ; ; ; ;157,891208383069
3084542;235;1;1;1;23;6;1;2;1;2;3;3;402,498948793168
3084542;235;1;2;2;23;6;2;2;1;2;4;4;402,498948793168
3084542;235;1;3;1;6; ; ; ; ; ; ; ;402,498948793168
3084542;235;1;4;1;2; ; ; ; ; ; ; ;402,498948793168
3084543;235;1;1;1;46;6;1;2;1;2;3;6;118,650677034507
3084543;235;1;2;2;45;6;2;2;1;2;6;3;118,650677034507
3084543;235;1;3;2;16;6;3;6;2;2;1; ;118,650677034507
3084545;235;1;1;1;46;1;1;3;1;2;3;6;118,650677034507
3084545;235;1;2;2;45;6;2;3;1;2;3;5;118,650677034507
3084546;235;1;1;2;45;5;1;5;1;2;5;2;278,987484552376
3084546;235;1;2;2;20;5;3;6;1;1;5;2;278,987484552376
3084546;235;1;3;2;3; ; ; ; ; ; ; ;278,987484552376
3084547;235;1;1;1;30;6;1;1;1;2;6;3;262,851717838999
3084547;235;1;2;2;28;6;2;2;1;2;5;2;262,851717838999
3084547;235;1;3;2;10; ; ; ; ; ; ; ;262,851717838999
3084547;235;1;4;1;2; ; ; ; ; ; ; ;262,851717838999
3084548;235;1;1;2;42;5;1;4;1;2;4;3;213,416068054441
3084548;235;1;2;1;18;5;3;6;1;2;5;2;213,416068054441
3084549;235;1;1;1;55;6;1;2;1;2;5;2;118,650677034507
3084549;235;1;2;2;46;6;2;2;1;2;7;6;118,650677034507
3084550;235;1;1;1;73;6;1;5;1;1;3;4;205,026898669562
3084551;235;1;1;2;38;5;1;4;1;2;6;4;287,509572460178
3084551;235;1;2;1;16;1;3;6;1;1;4;5;287,509572460178
3084551;235;1;3;1;10; ; ; ; ; ; ; ;287,509572460178
3084551;235;1;4;1;4; ; ; ; ; ; ; ;287,509572460178
3084552;235;1;1;2;22;1;1;2;1;2;4;5;426,908959144068
3084552;235;1;2;2;3; ; ; ; ; ; ; ;426,908959144068
3084552;235;1;3;1;1; ; ; ; ; ; ; ;426,908959144068
3084553;235;1;1;1;29;6;1;3;1;2;6;4;343,290476893095
3084553;235;1;2;2;31;6;2;3;1;2;5;2;343,290476893095
3084553;235;1;3;2;9; ; ; ; ; ; ; ;343,290476893095
3084553;235;1;4;2;6; ; ; ; ; ; ; ;343,290476893095
3084554;235;1;1;2;51;6;1;3;1;2;3;6;401,119629524138
3084554;235;1;2;1;22;1;3;2;1;2;4;2;401,119629524138
3084554;235;1;3;2;22;6;5;2;1;2;6;3;401,119629524138
3084554;235;1;4;1;20;1;3;2;1;2;4;5;401,119629524138
3084554;235;1;5;2;22;6;5;2;1;2;4;3;401,119629524138
3084554;235;1;6;1;4; ; ; ; ; ; ; ;401,119629524138
3084554;235;1;7;1;1; ; ; ; ; ; ; ;401,119629524138
3084555;235;1;1;2;64;6;1;4;1;2;5;2;220,066073500317
3084555;235;1;2;2;20;1;3;1;1;1;6;2;220,066073500317
3084555;235;1;3;1;25;6;5;1;1;2;5;1;220,066073500317
3084556;235;1;1;1;46;5;1;1;1;2;5;2;126,974893780659
3084556;235;1;2;2;37;5;2;1;1;2;4;5;126,974893780659
3084556;235;1;3;1;5; ; ; ; ; ; ; ;126,974893780659
3084557;235;1;1;1;20;6;1;2;1;2;5;2;371,582634190758
3084557;235;1;2;2;18;6;2;2;1;2;4;5;371,582634190758
3084557;235;1;3;1;0; ; ; ; ; ; ; ;371,582634190758
3084558;235;1;1;1;42;1;1;3;1;2;3;6;118,650677034507
3084558;235;1;2;2;40;1;2;3;1;2;3;6;118,650677034507
3084558;235;1;3;2;16;6;3;6;1;1;4;4;118,650677034507
3084559;235;1;1;2;38;6;1;4;1;2;5;2;277,760510996829
3084559;235;1;2;2;60;6;5;5;1;2;3;4;277,760510996829
3084559;235;1;3;2;4; ; ; ; ; ; ; ;277,760510996829
3084560;235;1;1;1;63;1;1;2;1;2;3;6;118,650677034507
3084560;235;1;2;2;52;1;2;2;1;2;5;2;118,650677034507
3084560;235;1;3;1;31;1;3;6;1;2;6;6;118,650677034507
3084561;235;1;1;1;47;6;1;2;1;2;5;2;118,650677034507
3084561;235;1;2;2;52;5;2;2;1;2;4;2;118,650677034507
3084562;235;1;1;1;21;6;1;1;1;1;6;5;371,582634190758
3084562;235;1;2;2;18;6;2;1;1;2;5;2;371,582634190758
3084562;235;1;3;1;1; ; ; ; ; ; ; ;371,582634190758
3084563;235;1;1;1;34;1;1;3;1;2;3;6;118,650677034507
3084563;235;1;2;2;31;1;2;3;1;2;5;2;118,650677034507
3084563;235;1;3;1;30;1;5;6;1;2;3;6;118,650677034507
3084564;235;1;1;2;57;6;1;6;1;2;5;2;1130,62469226869
3084571;235;1;1;1;72;6;1;3;1;2;4;4;1528,54344326898
3084571;235;1;2;2;66;6;2;3;1;2;3;6;1528,54344326898
3084572;235;1;1;1;40;6;1;2;1;2;6;3;2170,14978623579
3084572;235;1;2;2;31;6;3;2;1;2;6;3;2170,14978623579
3084572;235;1;3;1;7; ; ; ; ; ; ; ;2170,14978623579
3084573;235;1;1;2;29;6;1;3;1;2;6;6;2341,15475151489
3084573;235;1;2;1;44;6;2;3;1;2;5;2;2341,15475151489
3084573;235;1;3;1;11; ; ; ; ; ; ; ;2341,15475151489
3084573;235;1;4;2;5; ; ; ; ; ; ; ;2341,15475151489
3084574;235;1;1;1;72;6;1;3;1;2;3;2;2204,00524686332
3084574;235;1;2;2;60;6;2;3;1;2;3;5;2204,00524686332
3084574;235;1;3;2;20;6;3;6;1;1;6;5;2204,00524686332
3084574;235;1;4;2;2; ; ; ; ; ; ; ;2204,00524686332
3084575;235;1;1;1;38;6;1;2;1;2;3;6;1823,52383820217
3084575;235;1;2;2;42;6;5;4;1;2;3;5;1823,52383820217
3084576;235;1;1;1;37;6;1;2;1;2;4;4;2845,61158983012
3084576;235;1;2;2;36;6;2;2;1;2;5;2;2845,61158983012
3084576;235;1;3;2;16;6;3;6;1;1;5;1;2845,61158983012
3084576;235;1;4;1;6; ; ; ; ; ; ; ;2845,61158983012
3084576;235;1;5;2;3; ; ; ; ; ; ; ;2845,61158983012
3084579;235;1;1;1;51;6;1;2;1;2;3;6;2201,18877909614
3084579;235;1;2;2;52;6;2;2;1;2;5;2;2201,18877909614
3084579;235;1;3;1;27;6;3;6;1;2;5;2;2201,18877909614
3084579;235;1;4;1;24;6;3;6;1;2;5;2;2201,18877909614
3084579;235;1;5;1;21;6;3;6;1;2;6;4;2201,18877909614
3084580;235;1;1;1;57;6;1;4;1;2;3;4;1816,88567886384
3084580;235;1;2;1;17;6;3;6;1;1;6;1;1816,88567886384
3084581;235;1;1;2;48;6;1;4;1;2;5;2;1404,32579833647
3084581;235;1;2;2;21;6;3;6;1;1;6;1;1404,32579833647
3084581;235;1;3;2;20;6;3;6;1;2;5;2;1404,32579833647
3084581;235;1;4;2;12;6;3;6;1;1;4;3;1404,32579833647
3084581;235;1;5;1;27;6;5;4;1;2;5;2;1404,32579833647
3084583;235;1;1;1;52;6;1;3;1;2;5;2;1823,52383820217
3084583;235;1;2;2;52;6;2;3;1;2;6;4;1823,52383820217
3084586;235;1;1;2;47;6;1;3;1;2;3;6;1966,29031720515
3084586;235;1;2;1;50;6;2;3;1;2;3;6;1966,29031720515
3084586;235;1;3;1;21;6;3;6;1;1;6;4;1966,29031720515
3084587;235;1;1;1;58;6;1;3;1;2;3;2;1403,48311286167
3084587;235;1;2;2;49;6;2;3;1;2;3;4;1403,48311286167
3084587;235;1;3;2;29;6;3;6;1;1;6;4;1403,48311286167
3084587;235;1;4;1;23;6;3;6;1;1;6;1;1403,48311286167
3084588;235;1;1;2;52;6;1;4;1;2;5;2;2690,07158899511
3084588;235;1;2;2;19;6;3;6;1;2;4;2;2690,07158899511
3084588;235;1;3;1;1; ; ; ; ; ; ; ;2690,07158899511
3084588;235;1;4;2;0; ; ; ; ; ; ; ;2690,07158899511
3084588;235;1;5;2;80;6;5;5;1;2;3;4;2690,07158899511
3084589;235;1;1;1;60;6;1;2;1;2;3;4;1899,24540258601
3084589;235;1;2;2;42;6;2;2;1;2;3;3;1899,24540258601
3084589;235;1;3;1;16;6;3;6;1;1;4;5;1899,24540258601
3084589;235;1;4;2;21;6;3;4;1;2;6;6;1899,24540258601
3084589;235;1;5;1;2; ; ; ; ; ; ; ;1899,24540258601
3084590;235;1;1;1;52;6;1;2;1;2;3;4;2809,72328703085
3084590;235;1;2;2;31;6;2;2;1;2;5;2;2809,72328703085
3084590;235;1;3;2;9; ; ; ; ; ; ; ;2809,72328703085
3084590;235;1;4;2;3; ; ; ; ; ; ; ;2809,72328703085
3084591;235;1;1;1;34;6;1;2;1;2;3;6;2137,29528248426
3084591;235;1;2;2;44;6;2;2;1;2;4;4;2137,29528248426
3084591;235;1;3;1;15;6;3;6;1;1;4;2;2137,29528248426
3084591;235;1;4;2;8; ; ; ; ; ; ; ;2137,29528248426
3084592;235;1;1;1;69;6;1;3;1;2;5;2;1531,57724231673
3084592;235;1;2;2;61;6;2;3;1;2;4;3;1531,57724231673
3084592;235;1;3;2;24;6;4;6;1;1;6;7;1531,57724231673
3084592;235;1;4;1;19;6;4;6;1;2;5;2;1531,57724231673
3084593;235;1;1;1;76;6;1;3;1;2;3;5;1324,87595931565
3084593;235;1;2;2;73;6;2;3;1;2;3;5;1324,87595931565
3084593;235;1;3;2;44;6;3;4;1;2;3;6;1324,87595931565
3084593;235;1;4;2;16;6;4;6;1;1;5;2;1324,87595931565
3084593;235;1;5;1;13;6;4;6;1;1;4;5;1324,87595931565
3084595;235;1;1;1;58;6;1;4;1;2;3;6;1626,51850279363
3084595;235;1;2;1;34;6;5;4;1;2;4;3;1626,51850279363
3084595;235;1;3;2;22;6;5;6;1;2;5;2;1626,51850279363
3084596;235;1;1;1;50;6;1;3;1;2;3;3;1918,68962013793
3084596;235;1;2;2;43;6;2;3;1;2;3;4;1918,68962013793
3084596;235;1;3;2;16;6;3;6;1;2;4;3;1918,68962013793
3084596;235;1;4;1;13;6;3;6;1;1;4;3;1918,68962013793
3084596;235;1;5;1;40;6;5;6;1;2;3;6;1918,68962013793
3084598;235;1;1;1;73;6;1;3;1;2;3;6;1528,54344326898
3084598;235;1;2;2;73;6;2;3;1;2;6;2;1528,54344326898
3084599;235;1;1;1;65;6;1;3;1;2;3;6;1528,54344326898
3084599;235;1;2;2;61;6;2;3;1;2;5;2;1528,54344326898
3084600;235;1;1;2;35;6;1;2;1;2;6;6;2137,29528248426
3084600;235;1;2;1;36;6;2;2;1;2;6;6;2137,29528248426
3084600;235;1;3;1;12;6;3;6;1;1;3;6;2137,29528248426
3084600;235;1;4;2;8; ; ; ; ; ; ; ;2137,29528248426
3084601;235;1;1;1;26;6;1;2;1;2;3;6;1823,52383820217
3084601;235;1;2;2;27;6;2;2;1;2;5;2;1823,52383820217
3084602;235;1;1;1;29;6;1;1;1;2;6;5;971,913968149494
3084602;235;1;2;2;25;6;2;1;1;2;6;6;971,913968149494
3084602;235;1;3;2;11; ; ; ; ; ; ; ;971,913968149494
3084603;235;1;1;1;37;6;1;2;1;2;5;2;1421,81156480115
3084603;235;1;2;2;37;6;2;2;1;2;3;6;1421,81156480115
3084603;235;1;3;1;14;6;3;6;1;1;4;4;1421,81156480115
3084603;235;1;4;2;2; ; ; ; ; ; ; ;1421,81156480115
3084604;235;1;1;1;63;6;1;3;1;2;3;3;1321,64239227921
3084604;235;1;2;2;58;6;2;3;1;2;3;6;1321,64239227921
3084604;235;1;3;1;38;6;3;6;1;2;5;2;1321,64239227921
3084604;235;1;4;1;16;6;4;6;1;1;4;4;1321,64239227921
3084604;235;1;5;1;14;6;4;6;1;2;4;2;1321,64239227921
3084604;235;1;6;1;12;6;4;6;1;1;3;5;1321,64239227921
3084605;235;1;1;2;38;6;1;4;1;2;3;6;244,558479913916
3084605;235;1;2;1;17;6;3;6;1;1;4;4;244,558479913916
3084607;235;1;1;1;53;6;1;3;1;2;6;3;1597,48363985703
3084607;235;1;2;2;47;6;2;3;1;2;6;6;1597,48363985703
3084607;235;1;3;2;24;6;3;6;1;2;6;6;1597,48363985703
3084607;235;1;4;1;19;6;3;6;1;1;6;4;1597,48363985703
3084612;235;1;1;2;32;6;1;2;1;2;7;2;1404,9128633284
3084612;235;1;2;1;37;6;2;2;1;2;6;6;1404,9128633284
3084613;235;1;1;2;64;1;1;6;1;2;3;6;2218,65481248971
3084613;235;1;2;2;34;5;3;6;1;2;6;3;2218,65481248971
3084613;235;1;3;2;19;6;4;6;1;2;5;2;2218,65481248971
3084613;235;1;4;1;57;6;5;5;1;2;4;3;2218,65481248971
3084613;235;1;5;1;7; ; ; ; ; ; ; ;2218,65481248971
3084613;235;1;6;1;54;1;4;4;1;2;4;5;2218,65481248971
3084613;235;1;7;2;32;6;9;4;1;2;5;2;2218,65481248971
3084613;235;1;8;1;9; ; ; ; ; ; ; ;2218,65481248971
3084614;235;1;1;2;53;5;1;2;1;2;5;2;2479,48980104559
3084614;235;1;2;1;54;6;2;2;1;2;6;4;2479,48980104559
3084614;235;1;3;2;21;5;3;6;1;1;6;3;2479,48980104559
3084615;235;1;1;2;37;6;1;4;1;2;3;6;2809,96050738402
3084615;235;1;2;2;13;6;3;6;1;1;4;3;2809,96050738402
3084615;235;1;3;1;7; ; ; ; ; ; ; ;2809,96050738402
3084615;235;1;4;2;10; ; ; ; ; ; ; ;2809,96050738402
3084616;235;1;1;1;34;6;1;3;1;2;6;6;3349,5728896513
3084616;235;1;2;2;31;6;2;3;1;2;6;3;3349,5728896513
3084616;235;1;3;2;15;6;3;6;1;1;4;4;3349,5728896513
3084616;235;1;4;2;10; ; ; ; ; ; ; ;3349,5728896513
3084616;235;1;5;1;1; ; ; ; ; ; ; ;3349,5728896513
3084617;235;1;1;2;45;5;1;4;1;2;3;3;2074,06390372547
3084617;235;1;2;2;18;5;3;6;1;1;5;1;2074,06390372547
3084618;235;1;1;2;42;5;1;4;1;2;5;2;3134,12959102282
3084618;235;1;2;2;24;5;3;6;1;2;5;2;3134,12959102282
3084618;235;1;3;1;20;5;3;6;1;2;5;2;3134,12959102282
3084618;235;1;4;1;14;5;3;6;1;1;4;2;3134,12959102282
3084618;235;1;5;1;4; ; ; ; ; ; ; ;3134,12959102282
3084630;235;1;1;1;43;6;1;2;1;2;6;6;1597,85309752303
3084630;235;1;2;2;27;6;2;2;1;1;6;8;1597,85309752303
3084630;235;1;3;1;6; ; ; ; ; ; ; ;1597,85309752303
3084630;235;1;4;2;2; ; ; ; ; ; ; ;1597,85309752303
3084630;235;1;5;1;8; ; ; ; ; ; ; ;1597,85309752303
3084633;235;1;1;2;51;6;1;5;1;2;5;2;715,783072748082
3084633;235;1;2;2;22;6;3;6;1;1;7;1;715,783072748082
3084634;235;1;1;1;75;5;1;3;1;2;6;3;560,439147344434
3084634;235;1;2;2;72;6;2;3;1;2;3;6;560,439147344434
3084634;235;1;3;1;49;5;3;1;1;2;4;4;560,439147344434
3084634;235;1;4;2;36;5;5;1;2;2;1; ;560,439147344434
3084634;235;1;5;2;24;5;4;6;1;1;6;5;560,439147344434
3084635;235;1;1;1;51;6;1;3;1;2;6;9;841,609784621728
3084635;235;1;2;2;50;6;2;3;1;2;5;2;841,609784621728
3084635;235;1;3;1;19;6;3;6;1;1;6;3;841,609784621728
3084635;235;1;4;2;76;6;5;5;1;2;6;6;841,609784621728
3084636;235;1;1;2;37;1;1;2;1;2;4;5;390,034058540119
3084636;235;1;2;2;17;6;3;6;1;1;5;1;390,034058540119
3084636;235;1;3;2;11; ; ; ; ; ; ; ;390,034058540119
3084636;235;1;4;2;8; ; ; ; ; ; ; ;390,034058540119
3084637;235;1;1;1;78;6;1;6;1;2;3;6;254,81487734103
3084637;235;1;2;2;35;6;5;4;1;1;3;6;254,81487734103
3084637;235;1;3;2;11; ; ; ; ; ; ; ;254,81487734103
3084637;235;1;4;1;6; ; ; ; ; ; ; ;254,81487734103
3084638;235;1;1;1;46;1;1;6;1;2;4;2;200,802863966614
3084639;235;1;1;1;72;6;1;4;1;2;3;4;205,026898669562
3084640;235;1;1;1;49;6;1;3;1;2;6;6;232,243902905352
3084640;235;1;2;2;28;6;2;3;1;2;6;6;232,243902905352
3084640;235;1;3;2;3; ; ; ; ; ; ; ;232,243902905352
3084641;235;1;1;1;48;6;1;3;1;2;5;2;118,650677034507
3084641;235;1;2;2;40;6;2;3;1;2;6;3;118,650677034507
3084641;235;1;3;2;15;6;3;6;1;1;5;1;118,650677034507
3084642;235;1;1;1;32;1;1;2;1;2;4;4;126,974893780659
3084642;235;1;2;2;26;5;2;2;1;2;4;4;126,974893780659
3084642;235;1;3;1;11; ; ; ; ; ; ; ;126,974893780659
3084643;235;1;1;2;34;1;1;4;1;2;6;3;402,603433409799
3084643;235;1;2;2;18;1;3;6;1;2;6;2;402,603433409799
3084643;235;1;3;2;10; ; ; ; ; ; ; ;402,603433409799
3084643;235;1;4;2;2; ; ; ; ; ; ; ;402,603433409799
3084644;235;1;1;1;57;1;1;4;1;2;4;2;285,885897443355
3084644;235;1;2;1;23;1;3;6;1;2;6;2;285,885897443355
3084645;235;1;1;2;36;6;1;4;1;2;5;2;392,519391468325
3084645;235;1;2;1;14;6;3;6;1;1;4;2;392,519391468325
3084645;235;1;3;1;10; ; ; ; ; ; ; ;392,519391468325
3084645;235;1;4;1;8; ; ; ; ; ; ; ;392,519391468325
