DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P271	P262	P5475	P254	P254S1	P254S2	P5470	P5470S1	P5471	P5471S1	P5472	P5472S1	P5473	P5473S1	P5474S1	P5474S2	P5474S3	P5474S4	P5474S5	P5474S6	P5474S7	P5474S8	P5474S9	P5476	P5476S1	P5477	P5477S1	P5478	P5478S1	P5479	P5479S1	P5480	P5480S1	P5481	P5481S1	P5482	P5482S1	P5483	P5483S1	P5484	P5484S1	FEX_P
367365120	235	1	5	6	3	1	1	3	1	2		2		2		2		2	2	1	2	2	2	2	2	2	1	2	2		2		2		1	2	1	1	2		2		1	2	1076.73941510538
367368240	235	1	5	6	4	1	1	3	0	1	4	2		2		2		1	2	2	2	2	2	1	1	1	1	1	2		2		2		1	2	1	1	1	2	2		2		684.196644636296
367385760	235	1	3	7	3	1	1	4	0	2		2		2		1	4	2	2	2	2	2	2	2	2	2	1	3	1	2	1	2	1	2	1	2	1	1	2		1	1	1	2	162.268163520846
367314960	235	1	3	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		1	4	2		1	1	2		2		1	2	1028.51598038108
366996000	235	1	3	6	3	1	1	3	3	1	2	2		1	4	2		2	1	2	1	1	2	1	2	2	1	2	2		1	3	2		2		1	1	2		1	3	2		1514.95096351277
367025040	235	1	2	7	3	1	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		1	5	2		2		1	1	1	1	1	1	2		2		384.362674378888
367025040	235	2	3	6	3	1	1	3	4	2		2		2		1	5	1	2	2	2	2	2	2	1	2	1	5	1	5	1	2	2		1	2	1	1	1	1	2		2		384.362674378888
367025040	235	2	4	6	3	1	1	3	3	2		2		2		1	5	1	2	2	2	2	2	1	1	2	2		2		2		2		1	2	1	1	1	1	2		2		384.362674378888
367034880	235	1	4	6	3	2	1	2	3	2		2		2		1	5	2	2	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		214.165100442792
367034880	235	1	5	6	3	2	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		1	4	2		1	1	2		2		2		214.165100442792
367003080	235	1	3	6	3	1	1	3	0	2		2		2		2		2	2	2	1	2	2	2	1	2	2		2		2		2		2		1	2	2		2		2		1768.10155634106
367035720	235	1	4	7	3	1	1	3	3	2		1	5	2		2		1	2	2	2	2	2	1	2	2	1	1	2		2		2		2		1	1	1	1	2		1	2	214.165100442792
367035720	235	1	5	7	3	1	1	3	1	2		1	5	2		2		1	2	2	2	2	2	1	2	2	1	3	2		2		2		1	1	1	1	1	3	2		1	3	214.165100442792
367312320	235	1	3	6	3	1	1	3	1	2		2		2		2		2	2	2	2	1	2	2	2	2	2		2		2		1	4	1	3	1	1	2		2		2		1028.51598038108
367332960	235	1	3	6	3	1	1	3	4	1	4	1	3	1	5	1	5	2	1	2	1	1	2	2	1	2	1	1	1	2	1	2	1	4	1	2	1	1	1	2	2		1	2	687.170069384798
367332960	235	1	4	6	3	2	1	2	2	2		2		2		2		2	2	2	2	2	2	2	2	1	2		1	3	2		2		2		1	2	2		2		2		687.170069384798
367332960	235	1	6	5	4	2	1	3	0	1	5	2		2		1	3	2	2	2	1	1	2	2	1	2	2		1	4	2		2		1	2	1	1	1	2	2		1	1	687.170069384798
367361640	235	1	4	6	4	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	2		1	1	1	1	898.706287968473
367370160	235	1	4	6	3	1	1	4	0	2		2		2		1	4	2	2	2	2	1	2	2	2	1	1	1	2		2		1	1	1	2	1	1	1	2	2		1	2	2137.69996886242
367277160	235	1	3	7	3	1	1	3	1	2		2		2		2		2	2	1	2	2	2	2	2	1	2		2		2		2		2		1	1	1	3	2		1	3	1092.29220984472
367282800	235	1	5	7	4	1	1	3	1	2		2		2		1	5	2	1	2	1	1	2	2	2	1	1	2	2		2		1	3	2		1	1	2		1	2	2		1773.50069922006
367311120	235	1	5	7	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	2	1	1	2		2		1	2	1696.96990262467
367332000	235	1	3	6	3	1	1	3	4	1	3	2		1	4	1	5	2	2	2	2	2	2	2	2	2	1	3	1	2	2		2		1	4	1	1	1	1	1	1	2		728.337705254001
367390440	235	1	3	6	3	1	1	3	0	1	5	2		2		1	5	1	2	2	2	1	2	2	2	2	1	1	2		2		2		1	2	1	1	1	4	2		1	2	246.74430251791
367270920	235	1	4	7	4	1	1	3	3	1	3	2		2		2		2	2	1	2	2	2	2	2	2	1	3	1	5	2		2		1	2	1	1	1	1	2		1	2	735.073917260263
367253400	235	1	5	6	3	1	1	3	1	2		2		1	2	2		2	2	2	1	2	2	2	1	1	2		2		2		1	3	1	3	1	1	1	3	2		2		1394.12207790313
367264920	235	1	5	5	3	1	1	3	1	2		2		2		1	5	2	2	2	2	1	2	2	1	2	2		2		1	2	2		1	2	1	1	2		2		1	2	1277.61793087127
367252920	235	1	3	7	4	1	1	3	2	2		1	5	2		1	5	2	2	2	1	2	2	1	1	1	1	2	2		2		1	3	1	3	1	1	1	3	2		2		1460.53250623331
367252920	235	1	4	7	4	1	1	3	1	1	3	2		2		2		2	2	2	2	1	2	2	2	1	1	2	1	5	2		1	3	1	4	1	1	1	3	1	2	1	2	1460.53250623331
367264560	235	1	3	5	4	1	1	2	3	1	5	1	5	2		1	5	2	2	2	2	1	2	2	2	1	2		1	4	2		1	5	1	4	1	2	2		2		2		1002.55035647044
367271280	235	1	7	6	5	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		2		2		2		2		2189.41617603403
367362240	235	1	5	6	4	2	1	2	3	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		2		1	2	1	2	1	3	1	3	1	2	449.11308139545
367306440	235	1	2	6	3	1	1	3	3	1	5	2		1	5	1	3	1	2	2	2	2	2	1	2	1	1	2	1	3	1	3	1	3	1	1	1	1	1	2	1	2	2		1390.37658908224
367349400	235	1	3	7	3	1	1	3	4	2		2		2		2		2	2	2	1	1	2	1	1	2	1	4	1	3	2		1	4	1	2	1	1	1	2	2		1	3	717.129609069696
367289400	235	1	2	7	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	1	1	4	1	3	2		2		2		1	1	2		2		2		1646.03911128402
367284480	235	1	3	6	3	1	1	3	2	2		2		2		2		2	2	2	1	1	2	2	2	1	1	4	2		2		1	4	1	3	1	1	2		2		2		1699.81083499408
367284480	235	1	4	6	3	1	1	3	0	2		2		2		2		2	2	2	1	1	2	2	2	1	1	1	2		2		1	4	1	3	1	1	2		2		1	3	1699.81083499408
367284480	235	1	5	6	3	2	1	2	2	2		2		2		2		2	2	2	1	1	2	2	2	1	2		2		2		1	4	2		1	1	2		1	3	1	3	1699.81083499408
367365840	235	1	3	6	4	1	1	3	2	1	4	1	4	2		1	4	1	2	2	2	1	2	1	1	1	1	2	2		1	1	1	3	2		1	1	1	2	1	1	2		843.159472559024
367282320	235	1	9	6	5	1	1	3	4	1	5	2		1	3	1	3	2	2	2	2	1	2	2	2	1	1	2	2		2		1	2	1	1	1	2	2		2		2		1275.93045763409
367347120	235	1	4	99	3	1	1	3	4	2		2		2		2		1	2	1	2	2	2	2	1	2	1	2	2		2		2		1	2	1	1	1	1	2		2		1238.71277369119
367327440	235	1	3	5	4	1	1	4	0	2		2		2		2		2	2	2	2	1	2	2	2	2	2		2		2		2		1	2	1	1	1	3	2		2		714.462551101822
367327440	235	1	4	5	4	1	1	4	0	2		2		2		2		2	2	2	2	1	2	2	2	1	2		2		2		2		1	2	1	1	1	3	1	1	2		714.462551101822
367327440	235	1	5	5	4	1	1	3	1	2		2		2		2		2	2	2	1	1	2	2	2	2	2		2		2		2		1	2	1	1	1	3	1	2	2		714.462551101822
367327440	235	1	6	5	4	1	1	3	0	2		2		2		2		2	2	2	1	2	2	2	2	2	2		1	3	2		2		1	2	1	1	1	2	1	2	2		714.462551101822
367313760	235	1	3	6	3	1	1	3	4	2		2		2		2		2	2	2	1	2	2	2	2	1	2		2		2		2		2		1	1	2		2		2		1028.51598038108
367391760	235	1	3	6	3	1	1	3	3	2		2		2		1	5	1	2	2	1	2	2	2	2	2	1	2	2		1	2	2		1	2	1	1	1	2	2		1	3	311.766873524486
367391760	235	1	4	6	3	1	1	3	2	2		2		2		1	5	1	2	2	1	2	2	2	2	2	1	2	2		1	2	2		1	2	1	1	1	3	2		1	3	311.766873524486
367391760	235	1	5	6	3	1	1	3	0	2		2		2		1	5	1	2	2	1	2	2	2	2	2	1	2	2		2		1	5	1	2	1	2	1	2	2		1	3	311.766873524486
367292040	235	1	2	99	3	1	1	3	3	2		2		2		2		2	2	2	1	1	2	2	2	2	1	3	2		2		2		1	2	1	3	2		2		1	1	1346.93677538336
367023720	235	1	3	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		2		1	3	1	1	2		2		2		186.637559715505
367347120	235	1	5	99	3	1	1	3	2	2		2		2		2		1	2	2	2	2	2	2	1	2	2		2		2		2		2		2		1	2	2		2		1238.71277369119
367315200	235	1	3	6	3	2	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		984.039670435533
367315200	235	1	4	6	3	2	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		984.039670435533
367334280	235	1	6	7	5	1	2	3	3	1	5	1	5	2		1	5	2	2	2	2	2	2	2	2	2	1	1	1	3	2		2		1	3	1	2	2		2		2		932.655063311155
367334280	235	1	8	6	5	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	1	1	4	2		1	5	2		1	1	2		2		1	2	932.655063311155
367340640	235	1	3	6	3	1	1	3	5	2		2		2		2		2	1	2	2	1	2	2	2	1	1	2	2		2		1	5	1	3	1	2	1	2	2		1	1	2466.25629309001
367340640	235	1	4	6	3	1	1	2	3	2		2		1	4	2		2	2	2	2	1	2	2	2	1	2		2		2		1	4	1	3	1	3	1	3	2		1	1	2466.25629309001
367348200	235	1	3	6	3	2	1	1	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	2		2		2		2		1	2	2		2		2		1081.90845171555
367333080	235	1	5	7	5	1	1	3	4	2		2		2		1	5	2	2	2	1	2	2	2	1	1	1	4	1	3	1	3	2		2		1	1	1	1	1	1	1	1	651.351185838525
367394520	235	1	3	7	3	1	1	4	0	2		2		2		1	5	2	2	2	2	2	2	2	2	2	1	2	2		2		1	2	1	2	1	1	1	2	2		2		191.549347173459
367394520	235	1	4	7	3	1	1	2	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		1	2	2		1	1	2		2		2		191.549347173459
367361160	235	1	4	6	3	2	1	2	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		1	2	1	1	2		2		2		907.872197117408
367437600	235	3	5	6	3	1	1	3	2	1	3	2		2		2		2	2	2	1	1	2	2	2	1	1	2	2		2		2		1	3	1	1	1	2	2		1	2	1278.32571282104
367429800	235	1	3	6	4	1	1	3	5	2		2		2		1	5	2	2	2	2	1	2	2	1	2	2		2		2		2		1	2	1	1	1	3	2		1	2	528.715545432146
367456920	235	1	3	7	3	1	1	3	1	2		2		2		2		2	2	2	2	1	2	2	2	2	1	2	2		2		2		1	2	1	1	2		2		2		1420.83818135533
367456920	235	1	4	7	3	1	1	3	0	1	5	2		2		2		2	2	2	1	1	2	2	2	1	2		2		1	4	2		1	1	1	1	1	3	2		1	2	1420.83818135533
367548360	235	1	3	6	3	2	1	2	3	2		2		2		2		2	2	2	1	1	2	2	2	2	2		2		2		2		1	4	1	1	2		2		2		1345.55672425913
367550640	235	1	3	7	3	1	1	3	0	2		1	4	1	3	1	4	2	2	2	2	1	2	1	1	1	2		2		2		2		1	1	1	1	1	2	1	1	1	1	1358.60535505119
367531440	235	1	4	99	3	2	2	1	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		927.525779402796
367531320	235	1	3	6	3	2	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	1	1	1	2	2		836.148640971547
367538160	235	1	3	99	3	1	1	3	1	2		2		2		1	5	2	2	2	2	2	2	1	2	1	1	4	2		2		1	3	1	3	1	1	1	4	1	1	1	3	851.079903421311
367558560	235	1	3	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	2	2		1	2	2		1148.09019771052
367544160	235	1	2	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	2	1	4	2		2		1	2	2		1	2	1	2	947.090358470901
367544160	235	1	3	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	2	2		2		2		1	2	2		1	2	1	2	947.090358470901
367544160	235	1	4	6	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	3	2		2		2		1	1	2		2		2		947.090358470901
367544400	235	1	5	7	3	1	1	3	1	1	5	2		2		2		2	2	2	1	2	2	2	1	1	1	3	2		2		2		1	2	1	1	1	2	2		1	1	1136.05925141055
367544400	235	1	6	7	3	2	1	2	2	1	5	2		2		2		2	2	2	1	2	2	2	1	1	2		2		2		2		1	3	1	1	1	2	2		1	1	1136.05925141055
367542720	235	1	3	6	3	1	1	2	2	1	2	1	5	2		1	5	2	2	2	1	1	2	2	2	1	1	2	1	4	2		2		1	1	1	1	1	2	2		1	3	1148.09019771052
367635000	235	1	4	6	3	1	1	3	4	2		2		2		2		2	2	2	2	1	2	2	2	2	1	5	1	4	2		1	3	1	3	1	1	1	3	1	2	1	3	1842.78675846023
367695960	235	1	2	6	3	2	1	2	0	2		2		2		1	4	2	2	2	1	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		221.966732212333
367702320	235	1	2	6	3	1	1	3	4	2		2		2		1	5	2	2	2	2	2	2	2	2	1	2		2		2		2		1	2	1	1	1	3	2		1	2	358.398357843861
367691760	235	1	2	6	3	1	1	4	2	2		2		2		1	5	2	2	1	2	1	2	1	1	2	2		2		2		2		1	2	1	1	2		2		1	3	188.075750828896
367707240	235	1	2	1	3	1	1	3	3	1	4	2		2		1	5	2	2	2	2	2	2	2	2	2	1	3	2		2		2		2		1	1	2		2		1	2	221.966732212333
367697160	235	1	3	6	3	2	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		307.198592437595
367693320	235	1	3	6	3	1	1	4	0	1	3	2		2		2		2	2	2	2	1	2	1	1	2	1	4	1	5	2		2		1	2	1	1	1	2	2		1	2	198.612301126503
367693440	235	1	3	7	3	1	1	3	1	1	4	2		2		1	5	2	2	2	2	2	2	1	2	2	1	2	2		2		1	2	1	1	1	1	1	2	2		2		198.612301126503
367693800	235	1	5	6	5	1	1	4	0	2		2		2		1	5	2	2	2	2	2	2	1	2	2	2		2		2		2		1	2	1	2	1	2	2		2		281.367088574511
367450920	235	1	4	6	3	1	1	4	1	2		2		2		2		2	2	2	2	2	2	2	2	2	1	3	1	4	2		2		1	4	1	1	2		2		2		1649.78460010491
367441800	235	1	3	7	3	1	1	3	2	2		2		1	5	2		2	2	2	1	1	2	2	2	2	1	2	2		2		2		1	3	1	2	1	1	2		2		1481.00170530088
367441920	235	1	5	99	3	1	1	3	2	2		2		1	5	2		2	1	2	1	1	2	2	2	1	1	1	2		2		1	3	1	2	1	1	1	3	2		2		1700.71539144556
367442760	235	1	4	7	3	1	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		1	3	1	1	1	1	1	2	1	1	1	2	1700.90125514865
367491720	235	1	4	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		2		1	1	2		2		2		1197.79460274832
367448520	235	1	3	7	4	2	1	2	2	2		2		1	5	2		2	2	2	1	1	2	2	1	1	1	3	1	3	2		1	4	2		1	1	2		1	1	1	1	1602.59929758514
367536240	235	1	3	99	3	1	1	3	2	2		2		2		1	5	1	2	2	2	2	2	2	1	1	1	2	2		2		2		2		1	1	1	3	1	2	1	2	805.357947920164
367536240	235	1	4	6	3	2	1	3	0	2		2		2		2		1	2	2	2	2	1	2	2	1	2		2		2		2		1	3	1	2	2		1	1	2		805.357947920164
367536240	235	1	7	99	9	1	1	3	3	2		2		2		2		2	2	2	2	2	2	1	1	1	1	2	2		2		2		1	2	1	1	1	2	1	1	2		805.357947920164
367558800	235	1	2	6	3	1	1	3	5	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	2	1	2	2		1	2	1	2	1	3	1	3	1	3	1031.51693729173
367558800	235	1	4	6	5	1	1	3	1	2		1	1	2		2		2	2	2	2	2	2	2	2	2	1	2	1	2	2		1	2	1	2	1	1	2		1	2	1	2	1031.51693729173
367557960	235	1	3	6	3	1	1	3	3	1	3	2		2		1	3	2	2	2	1	1	2	1	2	1	1	2	1	4	1	1	1	2	1	3	1	1	1	4	1	3	1	1	1099.86143515012
367557960	235	1	4	6	3	1	1	3	3	1	3	2		2		1	3	2	2	2	1	1	2	1	2	1	1	2	1	4	1	2	1	2	1	2	1	1	1	4	1	2	1	2	1099.86143515012
367556040	235	1	2	6	3	1	1	3	4	2		1	5	1	5	1	5	2	2	2	2	2	2	1	2	1	1	3	2		1	3	1	5	1	2	1	1	2		2		1	2	1044.966201342
367699800	235	1	2	6	3	1	1	3	4	1	3	2		2		1	4	2	2	2	2	1	2	1	1	1	1	2	2		2		1	3	1	1	1	1	1	3	2		2		234.401953808118
367696080	235	1	3	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		2		2		1	1	2		2		2		234.401953808118
367694160	235	1	3	6	3	1	1	3	4	2		2		2		1	5	2	2	2	2	2	2	1	2	2	1	2	2		2		2		1	2	1	1	1	3	2		1	2	198.612301126503
367714320	235	1	2	6	3	1	1	3	1	2		2		2		1	5	2	2	2	2	2	2	1	2	2	1	3	2		2		2		1	2	1	1	2		2		1	2	327.514856490901
367699080	235	1	5	6	4	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		2		227.101315105805
367702080	235	1	4	6	3	1	1	3	4	2		2		2		1	5	2	2	2	2	2	2	2	2	1	1	3	1	3	2		1	4	1	3	1	1	2		1	1	2		214.666093510021
367693200	235	1	4	6	3	1	1	3	1	1	5	1	5	1	5	1	5	2	2	1	2	1	2	1	2	2	1	3	1	3	2		1	4	1	2	1	1	1	4	1	3	1	3	243.57149669953
367700760	235	1	5	6	3	1	1	3	4	2		2		2		1	4	2	2	2	2	1	2	2	2	2	2		2		2		2		2		1	1	2		2		1	3	299.897953735282
367702440	235	1	2	6	3	1	1	3	2	2		2		2		2		2	2	1	1	1	2	1	1	2	1	2	2		2		2		1	3	1	1	2		1	3	1	2	258.961187581056
367537440	235	1	4	6	3	1	1	3	4	2		2		2		1	5	2	2	2	1	2	2	1	1	1	1	2	2		2		2		2		1	1	1	3	1	2	1	2	765.715480242525
367537440	235	1	5	6	3	1	1	3	1	2		2		2		1	5	2	2	2	1	2	1	1	1	1	2		2		2		2		1	2	1	1	1	2	2		1	2	765.715480242525
367537920	235	1	2	6	3	1	1	3	2	1	2	2		2		1	5	2	2	2	1	1	1	1	2	1	1	4	2		1	3	1	5	2		1	2	2		2		1	2	774.634027439826
367530720	235	1	3	7	3	1	1	3	2	2		2		1	5	2		2	2	2	1	2	2	2	1	1	1	1	1	3	1	1	1	3	1	2	1	1	1	2	2		1	1	1357.68549283534
367536360	235	1	6	7	4	1	1	3	2	2		1	3	2		1	3	2	2	2	2	2	2	1	2	2	2		1	3	2		1	2	1	2	1	1	1	3	1	1	2		1037.60140780946
367554120	235	1	2	5	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	2	2		2		2		1	2	2		1	2	2		1233.32172444026
367554120	235	1	3	5	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	3	2		2		1	2	1	2	1	3	1	2	2		1233.32172444026
367539240	235	1	2	6	3	1	1	3	3	1	1	1	2	2		1	5	2	2	2	2	2	1	1	2	1	1	2	1	2	2		2		2		1	1	1	3	1	2	1	3	1044.966201342
367546920	235	1	2	6	3	1	1	3	1	1	4	2		2		2		2	2	2	2	2	2	1	2	2	1	2	1	2	1	2	1	2	1	2	1	1	1	2	1	2	1	2	1043.54788359169
367538400	235	1	3	7	4	2	1	2	0	2		1	2	2		2		2	2	2	2	2	2	2	2	2	2		2		2		1	4	2		1	2	2		2		2		850.028503682545
367555080	235	1	3	6	3	1	1	2	2	2		2		2		1	5	2	2	2	2	2	2	2	2	2	1	1	2		2		2		1	3	1	1	1	3	1	1	1	1	1148.09019771052
367707000	235	1	3	7	4	2	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		2		2		2		2		189.398565598918
367691040	235	1	6	6	4	2	1	2	3	2		2		2		1	5	2	2	2	2	2	2	1	2	2	1	3	2		2		2		2		1	1	2		2		1	2	226.51254956431
367704120	235	1	2	6	3	1	2	3	1	2		2		2		1	5	2	2	2	2	1	2	1	2	2	2		1	3	2		2		2		1	1	2		2		2		221.966732212333
367691640	235	1	3	7	3	2	1	2	0	2		2		2		1	5	2	2	2	2	2	2	1	2	2	2		2		2		2		1	2	1	1	1	2	1	1	1	2	198.612301126503
367693080	235	1	2	6	3	1	1	3	0	2		2		1	5	1	5	2	2	2	2	1	2	1	1	2	2		2		2		2		1	3	1	1	1	2	2		1	3	249.757437681688
367686840	235	1	4	6	4	1	1	3	2	2		2		2		1	5	2	2	2	2	2	2	2	2	2	1	1	2		2		2		1	3	1	1	2		1	1	2		214.042356013831
367714080	235	1	2	1	3	1	1	3	2	1	4	2		2		1	5	2	2	2	2	2	2	1	2	2	2		1	4	2		2		1	2	1	1	1	2	2		1	2	271.292672703963
367692240	235	1	3	6	3	1	1	3	2	2		2		2		1	5	2	2	2	2	2	2	1	2	2	1	2	2		2		2		1	2	1	1	2		1	2	1	1	198.612301126503
367474080	235	1	3	7	3	1	1	3	5	2		2		2		1	5	2	2	2	1	1	2	2	1	1	1	1	1	1	1	1	2		1	4	1	1	1	3	1	1	1	3	876.599750940518
367474080	235	1	4	7	3	1	1	3	2	1	1	2		2		1	5	2	2	2	1	1	2	1	1	1	1	3	1	6	1	3	1	5	1	3	1	1	1	4	1	1	1	1	876.599750940518
367466760	235	1	4	4	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	1	2		2		1	1	1018.78330320202
367466760	235	1	5	3	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		2		2		1	2	1	1	2		2		1	2	1018.78330320202
367466760	235	1	6	3	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	2	2		2		1	2	1018.78330320202
367460520	235	1	3	6	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		1	2	2		1	3	1	1	2		2		2		1802.62897865038
367460520	235	1	4	6	3	1	1	3	2	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	2		1	4	2		1	3	1	1	2		2		2		1802.62897865038
367454040	235	1	3	7	3	1	1	2	3	2		2		2		2		2	2	2	1	1	2	2	2	2	1	1	2		2		1	2	1	2	1	3	1	4	2		1	2	1847.15390596777
367453200	235	3	3	6	3	1	1	3	1	2		2		2		2		2	2	2	2	1	2	2	2	2	1	2	2		2		2		1	3	1	1	2		2		1	2	1708.65204626981
367428240	235	1	3	6	3	1	1	3	3	1	5	2		1	5	1	5	2	2	1	1	2	2	2	1	2	1	1	2		2		2		2		1	1	2		2		1	2	1087.08969692847
367470000	235	1	5	5	5	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		2		2		1	2	2		1	3	2		953.346198763582
367470000	235	1	6	5	5	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	1	2	1	3	2		2		2		1	2	2		2		2		953.346198763582
367455360	235	1	3	6	5	1	1	2	3	1	5	2		2		2		2	2	2	1	2	2	2	2	2	1	1	2		2		2		1	2	1	1	1	2	1	3	1	2	1544.86287675804
366451320	235	1	3	6	3	1	1	3	0	2		2		2		2		2	2	2	2	2	2	2	2	2	2		2		2		1	3	1	3	1	1	2		1	1	1	3	1005.78335360121
366451320	235	1	7	7	5	1	1	3	0	2		2		2		2		2	2	2	2	1	2	2	2	2	1	4	2		2		1	3	1	4	1	1	1	3	2		1	3	1005.78335360121
366560640	235	1	4	6	3	1	1	3	5	2		2		2		2		2	2	2	1	2	2	1	1	2	1	3	1	2	2		1	2	1	4	1	1	1	2	1	3	1	2	1828.09182734481
366428400	235	1	3	7	3	1	1	3	4	2		1	2	2		1	5	2	2	2	2	2	2	1	2	2	1	2	2		2		2		1	3	1	1	1	4	2		2		921.05799162423
366428400	235	1	4	7	3	1	1	3	4	1	3	1	3	2		1	5	2	2	2	2	2	2	1	2	2	1	1	2		2		2		1	3	1	1	1	4	2		1	3	921.05799162423
366591720	235	1	3	7	3	1	1	3	1	1	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	1	1	1	2		2		1	1	1	1	2		1	2	1	2	1	2	511.47098965012
366560040	235	1	4	6	4	1	1	3	5	1	1	2		2		2		2	2	2	1	2	2	1	1	2	1	2	1	2	1	2	2		1	1	1	1	1	2	1	1	1	1	1872.83340702269
366475320	235	1	4	6	3	1	1	3	4	2		2		2		1	3	2	2	2	2	1	2	2	2	1	1	2	1	3	2		1	3	1	2	1	1	1	2	2		1	1	2621.23768398264
366548760	235	1	3	5	3	1	1	3	3	2		2		2		2		2	2	2	2	2	2	2	2	2	1	1	2		1	3	2		1	2	1	1	2		2		1	2	615.759999999999
367535040	235	1	5	7	3	1	1	3	1	2		2		2		2		2	2	2	2	2	2	1	2	2	2		2		2		1	4	2		1	1	1	2	1	2	1	2	752.906473932666
367552560	235	1	3	2	3	1	1	2	3	2		2		2		2		2	2	2	1	1	2	2	2	2	2		2		2		2		2		1	1	1	1	1	1	2		1360.28581318783
366548760	235	1	4	5	3	2	1	2	3	2		2		2		2		2	2	2	2	2	2	2	2	2	1	1	1	2	1	2	2		1	1	1	1	2		1	2	1	2	615.759999999999
366454920	235	1	3	7	3	2	1	2	3	1	2	1	3	2		2		2	2	2	2	1	2	2	2	1	2		2		2		2		1	3	1	1	2		1	2	1	2	2474.88028312562
366390000	235	1	3	7	3	1	1	3	4	2		2		2		2		2	2	1	2	2	2	2	2	2	1	1	2		1	3	2		1	2	1	1	1	3	1	1	1	1	1993.39694809211
366390000	235	1	4	6	3	1	1	3	3	2		2		2		2		2	2	1	2	2	2	2	2	2	1	1	2		1	4	2		2		1	1	2		2		2		1993.39694809211
366390000	235	1	5	6	3	1	1	3	0	2		2		2		2		2	2	1	2	2	2	2	2	2	1	1	2		2		2		2		1	1	2		2		2		1993.39694809211
366702960	235	1	3	6	3	1	1	3	4	2		2		2		2		2	2	2	2	2	2	2	2	1	2		2		2		1	3	1	2	1	1	1	3	1	2	2		1490.98323332757
366773040	235	1	5	6	3	1	1	4	0	2		1	4	2		1	5	1	1	1	2	2	2	2	2	1	1	5	1	4	1	3	1	2	1	1	1	1	1	1	1	1	1	1	1542.22979384786
366744240	235	1	2	6	3	1	1	3	5	2		2		2		1	4	2	2	2	2	2	2	2	1	1	2		2		2		1	4	1	3	1	1	1	2	2		2		2143.14115658189
366744240	235	1	3	6	3	1	1	3	2	2		2		1	3	2		2	2	2	1	2	2	2	2	1	2		2		2		2		1	3	1	1	1	2	2		1	2	2143.14115658189
