DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P6020	P5785	P5465	P5501	P6070	P6160	P6170	P260	P261	FEX_P
3066184	235	1	5	1	5								993.020914252626
3066185	235	1	1	2	25	5	1	5	2	2	1		713.343726915244
3066186	235	1	1	2	57	5	1	6	2	2	1		746.593950321368
3066187	235	1	1	1	38	5	1	2	1	2	4	1	959.223966383821
3066187	235	1	2	2	33	5	2	2	1	1	6	0	959.223966383821
3066187	235	1	3	1	6								959.223966383821
3066188	235	1	1	2	27	5	1	2	1	2	4	4	1101.9298584652
3066188	235	1	2	1	46	5	2	2	1	2	5	2	1101.9298584652
3066188	235	1	3	1	4								1101.9298584652
3066188	235	1	4	1	0								1101.9298584652
3066189	235	1	1	2	68	5	1	5	1	2	3	5	1023.02860715309
3066189	235	1	2	2	33	5	3	2	1	2	6	2	1023.02860715309
3066189	235	1	3	1	13	5	4	6	1	1	4	0	1023.02860715309
3066189	235	1	4	2	9								1023.02860715309
3066189	235	1	5	2	6								1023.02860715309
3066189	235	1	6	2	33	5	4	2	1	2	5	2	1023.02860715309
3066189	235	1	7	1	20	5	4	6	1	2	5	2	1023.02860715309
3066190	235	1	1	1	29	5	1	1	1	2	3	5	889.183732996798
3066190	235	1	2	2	21	5	2	1	1	2	5	2	889.183732996798
3066191	235	1	1	2	36	5	1	4	1	2	6	4	999.172571827194
3066191	235	1	2	1	10								999.172571827194
3066191	235	1	3	1	6								999.172571827194
3066192	235	1	1	1	74	5	1	3	1	2	4	4	563.222145567021
3066192	235	1	2	2	66	5	2	3	1	2	3	5	563.222145567021
3066192	235	1	3	2	39	5	3	2	1	2	6	2	563.222145567021
3066192	235	1	4	1	13	5	4	6	1	1	4	2	563.222145567021
3066193	235	1	1	2	26	5	1	4	1	1	6	0	713.343726915244
3066194	235	1	1	2	38	6	1	4	1	2	3	5	694.618988159279
3066194	235	1	2	2	19	6	3	6	1	1	6	0	694.618988159279
3066194	235	1	3	2	14	6	3	6	1	1	4	4	694.618988159279
3066194	235	1	4	2	11								694.618988159279
3066195	235	1	1	2	57	5	1	4	1	2	6	3	746.593950321368
3066196	235	1	1	2	40	5	1	4	1	2	4	4	1008.51619000548
3066196	235	1	2	2	4								1008.51619000548
3066196	235	1	3	2	5								1008.51619000548
3066197	235	1	1	1	24	6	1	6	1	2	4	3	1016.03417222497
3066198	235	1	1	1	31	5	1	2	1	2	5	1	1031.99389026548
3066198	235	1	2	2	22	5	2	2	1	1	6	0	1031.99389026548
3066198	235	1	3	1	2								1031.99389026548
3066199	235	1	1	1	55	6	1	4	1	2	3	2	815.85020773248
3066199	235	1	2	1	27	6	3	2	1	1	6	1	815.85020773248
3066199	235	1	3	2	21	6	5	2	1	2	5	2	815.85020773248
3066199	235	1	4	2	3								815.85020773248
3066199	235	1	5	2	62	6	5	5	1	2	3	3	815.85020773248
3066200	235	1	1	2	77	6	1	5	1	2	3	3	683.661148375244
3066200	235	1	2	2	59	6	3	6	1	2	4	4	683.661148375244
3066200	235	1	3	2	58	6	3	6	1	2	3	2	683.661148375244
3066200	235	1	4	2	47	6	3	6	1	2	4	4	683.661148375244
3066200	235	1	5	2	3								683.661148375244
3066201	235	2	2	2	6								1136.23984131402
3066201	235	1	1	2	37	6	1	4	1	2	3	5	1136.23984131402
3066201	235	1	2	2	14	6	3	6	1	2	3	5	1136.23984131402
3066201	235	1	3	2	10								1136.23984131402
3066201	235	1	4	2	3								1136.23984131402
3066201	235	1	5	2	19	6	3	4	1	2	4	2	1136.23984131402
3066201	235	1	6	2	1								1136.23984131402
3066201	235	2	1	2	25	6	1	4	1	2	5	2	1136.23984131402
3066202	235	1	1	1	78	6	1	3	1	2	3	2	596.27840353565
3066202	235	1	2	2	71	6	2	3	1	2	3	2	596.27840353565
3066202	235	1	3	2	48	6	3	4	1	2	4	1	596.27840353565
3066202	235	1	4	1	18	6	4	6	1	1	5	1	596.27840353565
3066203	235	1	1	1	60	6	1	3	1	2	3	4	650.342724104574
3066203	235	1	2	2	56	6	2	3	1	2	3	2	650.342724104574
3066203	235	1	3	1	31	6	3	6	1	2	4	4	650.342724104574
3066204	235	1	1	1	19	6	1	2	1	2	5	1	1171.25419246623
3066204	235	1	2	2	16	6	2	2	1	2	4	2	1171.25419246623
3066204	235	1	3	1	0								1171.25419246623
3066205	235	1	1	2	31	6	1	2	1	2	3	4	753.355023005844
3066205	235	1	2	2	14	6	3	6	1	1	4	1	753.355023005844
3066205	235	1	3	1	6								753.355023005844
3066205	235	1	4	2	62	6	5	4	1	2	3	1	753.355023005844
3066206	235	1	1	2	70	6	1	5	2	2	1		729.608514302561
3066206	235	1	2	2	34	6	3	3	1	2	5	2	729.608514302561
3066206	235	1	3	2	17	6	4	6	1	1	5	1	729.608514302561
3066206	235	1	4	2	30	6	3	4	1	2	5	2	729.608514302561
3066206	235	1	5	1	30	6	3	4	1	2	5	2	729.608514302561
3066206	235	1	6	1	11								729.608514302561
3066207	235	1	1	2	64	6	1	5	1	2	1		1033.05746524752
3066207	235	1	2	2	46	6	3	6	1	2	3	5	1033.05746524752
3066207	235	1	3	1	18	6	4	6	1	1	4	3	1033.05746524752
3066207	235	1	4	1	14	6	4	6	1	2	3	5	1033.05746524752
3066208	235	1	1	1	55	6	1	4	1	2	4	1	638.887509498758
3066209	235	1	1	1	71	6	1	3	1	2	3	3	777.788091031668
3066209	235	1	2	2	62	6	2	3	1	2	3	4	777.788091031668
3066209	235	1	3	2	25	6	3	2	1	2	6	2	777.788091031668
3066209	235	1	4	1	26	6	5	2	1	2	3	4	777.788091031668
3066209	235	1	5	1	4								777.788091031668
3066209	235	1	6	1	30	6	7	1	1	2	5	2	777.788091031668
3066210	235	1	1	2	59	6	1	4	1	2	1		843.817307368016
3066210	235	1	2	1	28	6	3	6	1	2	4	2	843.817307368016
3066210	235	1	3	2	14	6	4	6	1	1	4	2	843.817307368016
3066211	235	1	1	2	63	6	1	4	1	2	3	1	970.153545236448
3066211	235	1	2	2	27	6	3	4	1	2	5	2	970.153545236448
3066211	235	1	3	2	8								970.153545236448
3066211	235	1	4	2	1								970.153545236448
3066212	235	1	1	2	59	6	1	4	1	2	3	3	766.666035069866
3066212	235	1	2	2	29	6	3	2	1	2	5	2	766.666035069866
3066212	235	1	3	1	39	6	5	2	1	2	4	3	766.666035069866
3066213	235	1	1	1	51	6	1	4	1	2	5	2	899.421561742796
3066213	235	1	2	2	74	6	5	4	1	2	1		899.421561742796
3066214	235	1	1	1	49	6	1	3	1	2	5	2	1051.92006250735
3066214	235	1	2	2	43	6	2	3	1	2	4	1	1051.92006250735
3066214	235	1	3	1	21	6	3	6	1	2	6	5	1051.92006250735
3066215	235	1	1	1	55	6	1	2	1	2	5	2	881.532430973133
3066215	235	1	2	2	46	6	2	2	1	2	6	2	881.532430973133
3066215	235	1	3	1	23	6	3	6	1	2	6	3	881.532430973133
3066215	235	1	4	1	12	6	3	6	1	1	4	0	881.532430973133
3066216	235	1	1	1	73	6	1	3	1	2	3	5	443.98317356849
3066216	235	1	2	2	61	6	2	3	1	2	3	5	443.98317356849
3066216	235	1	3	1	33	6	3	6	1	2	6	3	443.98317356849
3066216	235	1	4	2	41	6	3	3	1	2	5	2	443.98317356849
3066216	235	1	5	2	16	6	4	6	1	1	4	4	443.98317356849
3066216	235	1	6	2	22	6	9	6	2	1	4	4	443.98317356849
3066217	235	1	1	2	68	6	1	4	1	2	3	5	790.412543773149
3066218	235	1	1	2	60	6	1	3	1	2	3	2	541.333706134927
3066218	235	1	2	1	67	6	2	3	2	2	1		541.333706134927
3066219	235	1	1	2	60	6	1	5	1	2	3	5	650.342724104574
3066219	235	1	2	1	45	6	3	6	1	2	3	3	650.342724104574
3066219	235	1	3	1	73	6	5	6	2	2	1		650.342724104574
3066221	235	1	1	2	54	6	1	5	1	2	3	2	810.155517864773
3066221	235	1	2	2	25	6	3	6	1	2	5	2	810.155517864773
3066221	235	1	3	1	20	6	5	6	1	2	3	5	810.155517864773
3066222	235	1	1	2	29	6	1	4	1	2	4	3	1198.29167898119
3066222	235	1	2	2	10								1198.29167898119
3066222	235	1	3	1	8								1198.29167898119
3066222	235	1	4	2	6								1198.29167898119
3066222	235	1	5	1	34	6	5	6	1	2	4	2	1198.29167898119
3066223	235	1	1	1	52	6	1	2	1	2	3	4	955.60462856724
3066223	235	1	2	2	46	6	2	2	1	2	3	2	955.60462856724
3066223	235	1	3	2	9								955.60462856724
3066224	235	1	1	1	45	6	1	6	1	2	3	5	996.975365106626
3066225	235	1	1	2	48	6	1	5	1	2	6	2	755.210820464051
3066226	235	1	1	1	61	6	1	3	1	2	6	5	443.98317356849
3066226	235	1	2	2	56	6	2	3	1	2	6	2	443.98317356849
3066226	235	1	3	2	29	6	3	6	1	2	6	3	443.98317356849
3066227	235	1	1	1	52	6	1	2	1	2	3	5	808.615584058918
3066227	235	1	2	2	33	6	2	2	1	2	5	2	808.615584058918
3066227	235	1	3	2	12	6	3	6	1	1	4	1	808.615584058918
3066228	235	1	1	1	63	6	1	4	1	2	6	2	638.887509498758
3066229	235	1	1	1	31	6	1	2	1	2	5	2	941.371110731847
3066229	235	1	2	2	22	6	2	2	1	2	5	2	941.371110731847
3066230	235	1	1	2	42	1	1	3	1	2	4	3	119.74034707657
3066230	235	1	2	1	44	1	2	3	1	2	5	2	119.74034707657
3066232	235	1	1	2	47	1	1	3	1	2	3	5	349.981049562532
3066232	235	1	2	2	14	1	3	6	1	1	4	3	349.981049562532
3066232	235	1	3	1	11								349.981049562532
3066232	235	1	4	2	7								349.981049562532
3066233	235	1	1	1	42	1	1	3	1	2	3	4	478.961388306278
3066233	235	1	2	2	38	1	2	3	1	2	3	3	478.961388306278
3066233	235	1	3	2	18	1	3	6	1	1	5	1	478.961388306278
3066233	235	1	4	2	16	1	3	6	1	1	4	3	478.961388306278
3066233	235	1	5	1	14	1	3	6	1	1	4	2	478.961388306278
3066233	235	1	6	2	13	1	3	6	1	1	3	5	478.961388306278
3066233	235	1	7	2	11								478.961388306278
3066233	235	1	8	1	10								478.961388306278
3066234	235	1	1	1	48	6	1	2	1	2	4	1	211.277876808084
3066234	235	1	2	2	37	6	2	2	1	2	3	1	211.277876808084
3066234	235	1	3	2	21	6	3	6	1	1	5	2	211.277876808084
3066234	235	1	4	1	17	6	3	6	1	1	4	4	211.277876808084
3066234	235	1	5	2	14	6	3	6	1	1	4	4	211.277876808084
3066235	235	1	1	2	67	6	1	5	1	2	3	5	119.74034707657
3066235	235	1	2	1	34	6	3	6	1	1	6	0	119.74034707657
3066235	235	1	3	1	32	6	3	4	1	2	5	2	119.74034707657
3066236	235	1	1	2	48	6	1	6	1	2	4	1	119.74034707657
3066236	235	1	2	2	68	6	5	6	1	2	6	2	119.74034707657
3066236	235	1	3	1	48	6	5	6	1	2	4	1	119.74034707657
3066236	235	1	4	1	65	6	5	6	1	1	4	1	119.74034707657
3066237	235	1	1	1	37	6	1	2	1	2	3	5	393.527985041218
3066237	235	1	2	2	23	6	2	2	1	2	4	3	393.527985041218
3066237	235	1	3	1	2								393.527985041218
3066238	235	1	1	2	35	6	1	6	1	2	5	2	291.148286880268
3066238	235	1	2	2	14	6	3	6	1	1	4	4	291.148286880268
3066238	235	1	3	1	2								291.148286880268
3066239	235	1	1	2	29	6	1	6	1	2	4	4	119.74034707657
3066240	235	1	1	2	48	6	1	6	1	2	3	5	163.960580165913
3066240	235	1	2	1	6								163.960580165913
3066241	235	1	1	2	38	6	1	6	1	2	3	5	119.74034707657
3066241	235	1	2	2	13	6	3	6	1	1	4	3	119.74034707657
3066243	235	1	3	1	9								205.132772757222
3066243	235	1	1	2	26	5	1	6	1	2	4	3	205.132772757222
3066243	235	1	2	2	13	5	5	6	1	1	4	2	205.132772757222
3066244	235	1	1	2	40	6	1	6	1	2	4	1	253.651138273327
3066244	235	1	2	2	20	6	3	6	1	2	4	2	253.651138273327
3066244	235	1	3	2	14	6	3	6	1	1	4	1	253.651138273327
3066244	235	1	4	2	4								253.651138273327
3066244	235	2	1	1	40	6	1	6	1	1	5	2	253.651138273327
3066246	235	1	1	1	45	6	1	2	1	2	6	3	121.902096999468
3066246	235	1	2	2	43	6	2	2	1	1	6	3	121.902096999468
3066249	235	1	1	1	40	6	1	5	1	1	3	2	350.580729663765
3066249	235	1	2	2	16	6	3	6	1	1	5	2	350.580729663765
3066249	235	1	3	1	14	6	3	6	1	2	4	2	350.580729663765
3066250	235	1	1	2	49	6	1	6	1	1	5	2	121.902096999468
3066252	235	1	1	1	33	1	1	2	2	1	3	2	483.468902513935
3066252	235	1	2	2	32	1	2	2	1	1	5	2	483.468902513935
3066252	235	1	3	1	14	1	3	6	1	1	4	2	483.468902513935
3066252	235	1	4	1	11								483.468902513935
3066252	235	1	5	1	10								483.468902513935
3066252	235	1	6	2	6								483.468902513935
3066253	235	1	1	2	57	6	1	4	2	2	1		203.670453980631
3066253	235	1	2	2	14	6	3	6	1	1	4	1	203.670453980631
3066254	235	1	1	2	53	5	1	5	1	1	4	2	172.47700279953
3066254	235	1	2	2	29	5	3	6	1	2	5	2	172.47700279953
3066254	235	1	3	1	17	5	3	6	1	1	5	2	172.47700279953
3066254	235	1	4	1	15	5	3	6	1	1	4	2	172.47700279953
3066255	235	1	1	1	66	5	1	6	1	1	4	1	204.026163239213
3066256	235	1	1	2	43	6	1	6	1	2	5	2	121.902096999468
3066257	235	1	1	2	73	6	1	5	1	2	3	5	626.58047260773
3066257	235	1	2	1	45	6	3	6	1	2	6	2	626.58047260773
3066257	235	1	3	2	38	6	3	3	1	2	6	3	626.58047260773
3066257	235	1	4	1	44	6	9	3	1	2	5	2	626.58047260773
3066258	235	1	1	2	38	6	1	6	2	2	1		391.005731440767
3066258	235	1	2	2	19	6	3	6	1	1	6	3	391.005731440767
3066258	235	1	3	2	12	6	3	6	1	1	3	5	391.005731440767
3066258	235	1	4	2	70	6	5	4	2	2	1		391.005731440767
3066259	235	1	1	2	68	6	1	4	2	2	1		525.784677374535
3066259	235	1	2	2	21	6	3	6	1	2	4	4	525.784677374535
3066260	235	1	1	2	59	6	1	4	1	1	3	5	604.886867404216
3066260	235	1	2	2	38	6	3	6	1	2	6	3	604.886867404216
3066260	235	1	3	1	16	6	3	6	1	1	5	1	604.886867404216
3066261	235	1	1	2	71	6	1	4	1	2	7	2	565.571742067329
3066262	235	1	1	2	60	1	1	4	2	2	1		470.579860826356
3066262	235	1	2	2	39	1	3	6	2	2	1		470.579860826356
3066263	235	1	1	1	70	6	1	3	1	2	3	5	387.345886183664
3066263	235	1	2	2	60	6	2	3	1	2	4	2	387.345886183664
3066265	235	1	1	1	28	1	1	2	1	2	5	2	1038.41507559679
3066265	235	1	2	2	20	6	2	2	1	1	5	1	1038.41507559679
3066265	235	1	3	2	4								1038.41507559679
3066265	235	1	4	2	2								1038.41507559679
3066265	235	1	5	2	38	6	5	2	1	2	6	2	1038.41507559679
3066265	235	1	6	1	32	6	5	2	1	2	5	2	1038.41507559679
3066265	235	1	7	2	10								1038.41507559679
3066266	235	1	1	1	33	6	1	2	1	2	3	5	643.100108602108
3066266	235	1	2	2	40	6	2	2	1	2	4	4	643.100108602108
3066266	235	1	3	2	15	6	3	6	1	1	5	1	643.100108602108
3066266	235	1	4	1	12	6	3	6	1	1	4	1	643.100108602108
3066266	235	1	5	2	83	6	5	5	1	2	3	5	643.100108602108
3066267	235	1	1	2	72	6	1	5	1	2	3	2	683.998956536588
3066267	235	1	2	2	21	6	4	6	1	2	5	2	683.998956536588
3066267	235	1	3	2	2								683.998956536588
3066268	235	1	1	2	52	6	1	6	1	2	3	5	643.986211381998
3066268	235	1	2	1	32	6	3	6	1	2	5	2	643.986211381998
3066268	235	1	3	2	22	6	3	6	1	2	5	2	643.986211381998
3066268	235	1	4	2	10								643.986211381998
3066269	235	1	1	1	49	6	1	4	1	2	7	1	673.588625614312
3066269	235	1	2	2	12	6	3	6	1	1	4	1	673.588625614312
3066270	235	1	1	2	71	6	1	4	2	2	1		817.194179872763
3066270	235	1	2	1	50	6	4	6	1	2	5	2	817.194179872763
3066270	235	1	3	2	47	6	4	4	1	2	6	3	817.194179872763
3066270	235	1	4	1	23	6	5	6	2	2	1		817.194179872763
3066270	235	1	5	1	15	6	5	6	1	1	4	4	817.194179872763
3066271	235	1	1	2	33	6	1	2	1	1	5	2	578.596744373338
3066271	235	1	2	1	27	6	2	2	1	1	5	2	578.596744373338
3066271	235	1	3	2	12	6	3	6	1	1	4	0	578.596744373338
3066272	235	1	1	2	69	6	1	4	1	2	4	2	643.572047958016
3066272	235	1	2	1	37	6	3	4	1	2	6	5	643.572047958016
3066273	235	1	1	1	31	6	1	6	1	2	4	2	713.375690307106
3066274	235	1	1	2	52	6	1	3	1	2	4	3	533.802258747437
3066274	235	1	2	2	27	6	3	6	1	2	6	3	533.802258747437
3066274	235	1	3	2	4								533.802258747437
3066274	235	1	4	2	87	6	5	6	1	2	3	5	533.802258747437
3066275	235	1	1	2	53	6	1	4	1	2	5	2	578.596744373338
3066275	235	1	2	1	30	6	3	6	1	1	6	2	578.596744373338
3066275	235	1	3	2	14	6	3	6	1	1	4	2	578.596744373338
3066276	235	1	1	1	70	6	1	2	1	2	3	5	317.68769220821
3066276	235	1	2	2	63	6	2	2	1	2	3	5	317.68769220821
3066276	235	1	3	2	39	6	3	6	1	2	6	2	317.68769220821
3066277	235	1	1	2	54	6	1	4	1	2	6	5	470.579860826356
3066277	235	1	2	2	78	6	5	5	1	2	3	3	470.579860826356
3066278	235	1	1	2	44	6	1	3	1	2	6	2	808.997516331166
3066278	235	1	2	1	19	6	3	6	1	1	6	4	808.997516331166
3066278	235	1	3	1	12	6	3	6	1	1	4	2	808.997516331166
3066279	235	1	1	1	54	1	1	2	1	2	6	2	618.383809066133
3066279	235	1	2	2	49	6	2	2	1	2	6	5	618.383809066133
3066280	235	1	1	2	50	1	1	3	1	1	7	1	500.596438482652
3066280	235	1	2	2	17	1	3	6	1	2	5	2	500.596438482652
3066281	235	1	1	2	52	5	1	3	1	2	7	2	500.596438482652
3066281	235	1	2	2	20	5	3	6	1	1	6	3	500.596438482652
3066282	235	1	1	2	80	6	1	4	1	2	3	5	630.075106296099
3066282	235	1	2	2	59	6	3	4	1	2	6	2	630.075106296099
3066282	235	1	3	1	24	6	4	6	1	1	6	4	630.075106296099
3066283	235	1	1	1	63	6	1	2	1	2	5	2	387.345886183664
3066283	235	1	2	2	59	6	2	2	1	2	4	1	387.345886183664
3066284	235	1	1	2	23	6	1	6	1	1	6	2	703.851129568494
3066284	235	1	2	1	5								703.851129568494
3066285	235	1	1	1	72	6	1	3	1	2	6	3	387.345886183664
3066285	235	1	2	2	73	6	2	3	1	2	5	2	387.345886183664
3066286	235	1	1	1	28	5	1	2	1	2	6	2	886.477043179162
3066286	235	1	2	2	28	6	2	2	1	2	6	3	886.477043179162
3066286	235	1	3	2	6								886.477043179162
3066286	235	1	4	1	22	6	5	2	1	2	4	3	886.477043179162
3066286	235	1	5	2	18	6	9	2	1	2	5	2	886.477043179162
3066286	235	1	6	1	2								886.477043179162
3066287	235	1	1	1	60	6	1	2	1	2	4	3	332.555233059468
3066287	235	1	2	2	53	6	2	2	1	1	6	3	332.555233059468
3066287	235	1	3	2	47	6	5	6	1	1	6	3	332.555233059468
3066287	235	1	4	2	9								332.555233059468
3066288	235	1	1	1	19	1	1	6	1	1	6	1	877.945200839148
3066288	235	1	2	1	9								877.945200839148
3066289	235	1	1	1	51	6	1	3	1	2	3	5	847.682696884966
3066289	235	1	2	1	22	6	3	6	1	2	5	2	847.682696884966
3066290	235	1	1	2	59	6	1	6	1	2	6	5	565.571742067329
3066291	235	1	1	2	82	3	1	6	1	2	6	10	601.358794843676
3066291	235	1	2	2	34	6	5	4	1	1	7	1	601.358794843676
3066291	235	1	3	2	9								601.358794843676
3066291	235	1	4	2	6								601.358794843676
3066292	235	1	1	1	64	6	1	3	1	2	6	3	347.558821490869
3066292	235	1	2	2	55	6	2	3	1	2	7	5	347.558821490869
3066292	235	1	3	2	23	1	3	6	1	1	6	4	347.558821490869
3066293	235	1	1	2	46	6	1	2	1	1	6	2	317.68769220821
3066293	235	1	2	2	44	6	5	6	1	2	3	5	317.68769220821
3066293	235	1	3	1	62	6	5	4	1	2	3	5	317.68769220821
3066294	235	1	1	2	36	6	1	4	1	2	5	2	674.690509753306
3066294	235	1	2	1	14	1	3	6	1	1	4	2	674.690509753306
3066296	235	1	1	1	39	6	1	2	1	2	5	2	618.383809066133
3066296	235	1	2	2	31	6	2	2	1	2	6	2	618.383809066133
3066297	235	1	1	1	18	6	1	6	1	1	6	1	769.682390994279
3066298	235	1	1	2	65	6	1	6	1	2	3	4	575.284453171903
3066298	235	1	2	2	35	6	3	6	2	2	1		575.284453171903
3066298	235	1	3	2	30	6	3	6	1	2	6	3	575.284453171903
3066298	235	1	4	1	13	6	4	6	1	1	4	3	575.284453171903
3066298	235	1	5	2	11								575.284453171903
3066299	235	1	1	1	70	6	1	2	1	2	5	2	503.559433272243
3066299	235	1	2	2	58	6	2	2	1	2	6	3	503.559433272243
3066299	235	1	3	1	38	6	3	6	1	2	6	6	503.559433272243
3066299	235	1	4	1	31	6	3	6	1	1	5	2	503.559433272243
3066299	235	1	5	2	19	6	3	6	1	1	6	0	503.559433272243
3066300	235	1	1	1	38	6	1	2	1	2	6	5	643.572047958016
3066300	235	1	2	2	78	6	5	4	1	2	3	3	643.572047958016
3066301	235	1	1	1	76	6	1	4	1	2	5	2	457.149528532754
3066302	235	1	1	2	65	6	1	3	1	2	3	2	371.014400555247
3066302	235	1	2	1	74	6	2	3	1	2	3	1	371.014400555247
3066302	235	1	3	2	43	6	3	6	1	2	5	2	371.014400555247
3066302	235	1	4	2	5								371.014400555247
3066302	235	1	5	2	28	6	4	2	1	2	6	2	371.014400555247
3066302	235	1	6	1	7								371.014400555247
3066303	235	1	3	1	26	6	3	6	1	1	6	4	465.346192074351
3066303	235	1	1	2	67	6	1	3	1	2	3	5	465.346192074351
3066303	235	1	2	1	75	6	2	3	1	2	3	5	465.346192074351
3066304	235	1	1	1	73	1	1	5	1	2	3	4	377.575399147165
3066304	235	1	2	2	20	6	3	6	1	2	6	2	377.575399147165
3066304	235	2	1	2	22	6	1	6	1	2	5	2	377.575399147165
3066305	235	1	1	1	27	6	1	1	1	2	7	2	673.588625614312
3066305	235	1	2	2	24	6	2	1	1	2	6	4	673.588625614312
3066306	235	1	1	2	35	6	1	6	1	1	7	2	540.383503175446
3066307	235	1	1	1	56	6	1	1	1	2	6	5	1058.17057450189
3066307	235	1	2	2	58	6	5	4	1	2	6	3	1058.17057450189
3066307	235	1	3	2	35	6	5	6	1	1	6	4	1058.17057450189
3066308	235	1	1	1	90	6	1	5	2	2	1		1470.73085397841
3066308	235	1	2	2	39	6	3	6	1	2	5	2	1470.73085397841
3066308	235	1	3	1	24	6	3	6	1	1	5	2	1470.73085397841
3066308	235	1	4	2	22	6	3	6	1	1	6	4	1470.73085397841
3066309	235	1	1	2	57	6	1	3	1	2	3	5	1710.71636477733
3066309	235	1	2	1	60	6	2	3	1	2	5	2	1710.71636477733
3066309	235	1	3	1	34	6	3	2	1	2	5	2	1710.71636477733
3066309	235	1	4	2	1								1710.71636477733
3066309	235	1	5	1	21	6	3	6	1	2	5	2	1710.71636477733
3066310	235	1	1	1	53	6	1	3	1	2	7	3	1734.85251266382
3066310	235	1	2	2	52	6	2	3	1	2	7	3	1734.85251266382
3066310	235	1	3	1	17	6	3	6	1	1	5	2	1734.85251266382
3066311	235	1	1	2	65	6	1	6	1	2	6	5	1576.6355529676
3066311	235	1	2	1	30	6	3	6	1	2	6	5	1576.6355529676
3066312	235	1	1	1	62	6	1	2	1	2	6	7	1587.97778872336
3066312	235	1	2	2	60	6	2	3	1	2	5	2	1587.97778872336
3066312	235	1	3	1	32	6	3	6	1	2	6	5	1587.97778872336
3066312	235	1	4	1	30	6	3	6	1	2	6	5	1587.97778872336
3066314	235	1	1	2	77	6	1	5	2	2	1		1260.22224681714
3066314	235	1	2	1	58	6	3	3	1	2	3	5	1260.22224681714
3066314	235	1	3	1	55	6	3	6	1	2	3	5	1260.22224681714
3066314	235	1	4	2	44	6	3	6	1	2	5	1	1260.22224681714
3066314	235	1	5	1	26	6	4	6	1	2	5	2	1260.22224681714
3066314	235	1	6	2	15	6	4	6	1	1	4	4	1260.22224681714
3066314	235	1	7	1	40	6	3	6	1	2	5	2	1260.22224681714
3066315	235	1	1	2	31	6	1	6	1	2	3	5	1202.21944907969
3066315	235	1	2	2	76	6	5	5	2	2	1		1202.21944907969
3066316	235	1	1	1	88	6	1	3	1	2	3	0	1277.19556805625
3066316	235	1	2	2	79	6	2	3	1	2	3	5	1277.19556805625
3066317	235	1	1	1	35	6	1	2	1	2	5	2	1760.0837226473
3066317	235	1	2	2	31	6	2	2	1	2	5	2	1760.0837226473
3066317	235	1	3	1	7								1760.0837226473
3066318	235	1	3	1	5								1760.0837226473
3066318	235	1	1	1	35	6	1	3	1	2	6	2	1760.0837226473
3066318	235	1	2	2	46	6	2	3	1	2	4	4	1760.0837226473
3066319	235	1	1	1	36	6	1	2	1	2	5	2	1848.98773146692
3066319	235	1	2	2	38	6	2	2	1	2	6	2	1848.98773146692
3066319	235	1	3	2	9								1848.98773146692
3066319	235	1	4	1	6								1848.98773146692
3066320	235	1	1	2	69	6	1	4	1	2	6	4	446.319505227224
3066320	235	1	2	1	45	6	3	3	1	2	6	5	446.319505227224
3066320	235	1	3	2	24	6	5	3	1	2	6	5	446.319505227224
3066320	235	1	4	2	3								446.319505227224
3066320	235	1	5	2	2								446.319505227224
3066322	235	1	1	1	36	6	1	2	1	1	6	3	111.629927274451
3066322	235	1	2	2	35	6	2	2	1	2	6	5	111.629927274451
3066322	235	1	3	1	10								111.629927274451
3066323	235	1	1	1	50	6	1	4	1	2	6	2	321.038787022349
3066323	235	1	2	2	24	6	3	6	1	2	6	5	321.038787022349
3066323	235	1	3	1	18	6	3	6	1	1	5	2	321.038787022349
3066324	235	1	1	2	62	6	1	2	1	2	7	5	111.629927274451
3066324	235	1	2	1	59	6	2	2	1	2	5	2	111.629927274451
3066324	235	1	3	1	46	6	5	6	1	2	6	3	111.629927274451
3066325	235	1	1	1	59	5	1	3	1	2	6	5	111.629927274451
3066325	235	1	2	2	53	6	2	3	1	2	6	3	111.629927274451
3066326	235	1	1	2	38	6	1	3	1	2	7	2	215.641771467143
3066326	235	1	2	1	43	6	2	3	1	2	6	3	215.641771467143
3066326	235	1	3	1	20	6	3	6	1	2	6	0	215.641771467143
3066326	235	1	4	1	8								215.641771467143
3066327	235	1	1	2	61	6	1	3	1	2	6	5	277.921114431094
3066327	235	1	2	1	16	6	4	6	1	2	5	2	277.921114431094
3066328	235	1	1	2	56	6	1	5	1	2	6	2	2175.78650388038
3066328	235	1	2	2	20	6	3	2	1	1	6	1	2175.78650388038
3066328	235	1	3	2	0								2175.78650388038
3066328	235	1	4	2	16	6	9	6	1	1	4	3	2175.78650388038
3066328	235	1	5	1	8								2175.78650388038
3066328	235	1	6	2	4								2175.78650388038
3066328	235	1	7	2	4								2175.78650388038
3066329	235	1	1	2	68	6	1	5	1	1	3	2	1789.99899639352
3066329	235	1	2	1	45	6	3	4	1	1	5	2	1789.99899639352
3066329	235	1	3	1	40	6	3	4	1	1	3	5	1789.99899639352
3066329	235	1	4	1	38	6	3	6	1	1	5	2	1789.99899639352
3066329	235	1	5	2	33	6	3	6	1	1	5	2	1789.99899639352
3066329	235	1	6	1	16	6	4	6	1	1	4	3	1789.99899639352
3066329	235	1	7	1	13	6	4	6	1	2	3	5	1789.99899639352
3066329	235	1	8	2	13	6	4	6	1	1	4	1	1789.99899639352
