DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	P6008	P6007	P6007S1	FEX_P
367380240	234	1	4	2		1181.61988550849
367367160	234	1	2	2		1190.00405487217
367285440	234	1	5	2		1734.25205152454
367329600	234	1	3	2		901.177091795133
367306200	234	1	4	2		1664.09613437346
367378800	234	1	7	2		1881.56511279164
367327920	234	1	5	2		995.478692259546
367369920	234	1	5	2		1617.66691686997
367287000	234	1	4	2		1390.37658908224
367310280	234	1	2	2		1414.6974373475
366930360	234	1	3	2		1024.42403432476
366890160	234	1	3	2		2761.01951152312
366828720	234	1	1			184.681465161
366788040	234	1	3	2		1527.23355341829
366831600	234	1	4	2		1490.98323332757
366882480	234	1	2	2		789.720768365332
366931560	234	1	3	2		681.979516591557
366872640	234	1	5	2		784.31095464329
366973560	234	1	3	2		1697.08911360165
366920280	234	1	1			2250.58289368182
366778560	234	1	7	2		2132.68478944371
366778560	234	2	3	2		2132.68478944371
366861240	234	1	1			1849.5090932034
366910440	234	1	4	2		2165.45423035013
366928080	234	1	4	2		681.979516591557
366928080	234	2	2	2		681.979516591557
366829800	234	1	2	2		1029.22808463717
366968880	234	1	4	2		922.171607541689
366941160	234	1	3	2		1135.70372001218
366852720	234	1	3	2		2504.53949921816
366778080	234	1	2	1	3	1561.81820539935
366905160	234	1	4	2		1232.5972865309
366873480	234	1	2	2		358.175894080953
366783720	234	1	2	2		1508.62717345754
366921240	234	1	5	2		446.249461256237
366961200	234	1	5	2		149.333855083895
366830160	234	1	5	2		1563.33710647921
366950040	234	1	3	2		1331.10414476848
366958920	234	1	1			160.059899448265
366798480	234	1	8	1	3	1405.80422154826
366799680	234	1	3	2		1779.50645373527
366914640	234	1	3	1	1	654.755232123924
366875040	234	1	1			640.726146015046
366962760	234	1	4	2		594.914985590779
366960000	234	1	2	2		182.405710113541
366858840	234	1	2	2		1281.61968343402
366850080	234	1	5	2		2067.33718554472
366817920	234	1	3	2		1759.79983217465
366894240	234	1	2	2		3061.13819497507
366793320	234	1	1			1483.02336187617
366783120	234	1	3	2		1649.55997395706
366879600	234	1	1			1163.7276401853
366917280	234	1	3	2		2080.71457922298
366892200	234	1	1			1157.53736676115
366932280	234	1	4	2		2135.66079951824
366847800	234	1	2	2		2340.6201901842
366936240	234	1	4	2		681.979516591557
366889320	234	1	4	2		902.188045951828
366883920	234	1	2	2		1596.49687598322
366914880	234	1	2	2		679.828391088534
366958320	234	1	4	2		199.080063696538
366899760	234	1	3	2		735.042464720772
366901560	234	1	4	2		1356.73369264067
366858600	234	1	5	2		2609.64957315027
366841560	234	1	2	2		819.560445830847
366942360	234	1	2	2		1183.41215368808
366923760	234	1	3	2		544.173677319104
366941400	234	1	4	2		1134.30070416169
366849600	234	1	5	2		1074.57042107709
366887520	234	1	3	2		2200.79222849271
366781440	234	1	3	2		1545.31069707215
366814560	234	1	1			1627.25966265606
366790680	234	1	2	2		1275.7683859518
366806640	234	1	2	2		2161.46933047606
366883680	234	1	1			1094.56666559375
367103280	234	1	1			2185.8464322861
367051200	234	1	5	2		1889.1476712072
367115640	234	1	2	2		1063.59701684454
367176720	234	1	3	2		696.32902953993
367204200	234	1	3	2		1278.11090987045
366948360	234	1	8	2		973.814800602551
367133040	234	1	1			1291.40974756686
367045800	234	1	4	2		1207.64832228963
367044600	234	1	2	2		644.060474823908
367112760	234	1	3	2		662.407066971546
367107360	234	1	1			1018.48189042466
367092360	234	1	5	2		501.098759146174
367098960	234	1	3	2		1001.40151613482
367155720	234	1	5	2		1188.69027484752
367060320	234	1	5	2		1839.09447033507
367188840	234	1	4	2		1034.0646160118
367003320	234	1	4	2		1820.53781796189
366999840	234	1	1			951.578003153963
366984360	234	1	5	2		1129.08863900769
367032480	234	1	1			183.692657191383
366999600	234	1	2	2		943.252645603058
366987360	234	1	5	2		435.493506493506
367014720	234	1	5	2		895.741252372427
367015440	234	1	6	2		890.891715071556
367036800	234	1	4	2		178.329635009197
367030920	234	1	4	2		176.623936329877
366981240	234	1	2	2		170.105533814676
367022520	234	1	5	2		213.394769188403
367037280	234	1	4	2		157.173592099859
367001520	234	1	3	2		1031.26691414298
366979080	234	1	4	2		757.544946220627
367008840	234	1	6	2		979.541994004101
367017720	234	1	5	2		1100.00521664398
367016760	234	1	4	2		785.07645214017
367018080	234	1	5	2		1131.40611554394
367029360	234	1	3	2		139.175993903688
367003920	234	1	1			1174.00886142441
367000920	234	1	4	2		1987.36631776957
367004520	234	1	2	2		493.584506359864
367026960	234	1	3	2		156.613203514387
367018560	234	1	4	2		1049.12662882563
366997200	234	1	2	2		1208.08073496043
366999240	234	1	2	2		880.648392786431
367038960	234	1	4	2		178.329635009197
367398720	234	1	2	2		1658.89372165211
367398960	234	1	2	2		1298.18624167873
367399200	234	1	7	2		1039.63621217024
367399200	234	2	2	2		1039.63621217024
367398840	234	1	1			1089.44309401007
367399680	234	1	5	2		1052.79890583791
367400040	234	1	8	2		778.005537507573
367399320	234	1	1			1575.92254592129
367399800	234	1	5	2		1534.0344080035
367399920	234	1	5	2		653.511431665259
367399440	234	1	13	2		1947.7834493482
367399440	234	2	3	2		1947.7834493482
367399440	234	3	4	2		1947.7834493482
367399440	234	4	6	2		1947.7834493482
367399440	234	5	4	2		1947.7834493482
367399560	234	1	3	2		1159.17101160391
367400280	234	1	5	2		1231.9870107976
367400520	234	1	3	2		538.982992883573
367400400	234	1	2	2		1069.57695912407
367400160	234	1	11	2		979.765391679954
367400640	234	1	2	2		789.400169596059
367400760	234	1	2	2		950.466274479424
367401000	234	1	4	2		243.287312323981
367401840	234	1	4	2		1540.38003525831
367403280	234	1	2	2		1415.47085598262
367401240	234	1	3	2		1631.00515147695
367402080	234	1	4	2		1664.09613437346
367233000	234	1	8	2		1021.66631189236
367232880	234	1	3	2		712.957667396387
367234200	234	1	3	2		1378.19126516845
367266600	234	1	3	2		1150.37340383342
367262400	234	1	2	2		3718.48902076501
367254720	234	1	6	2		1135.35309608923
367259280	234	1	2	2		1197.06983518765
367260720	234	1	2	2		4035.11999772554
367260480	234	1	3	2		1036.22176842739
367257000	234	1	4	2		1403.44728039473
367259160	234	1	4	2		1148.81080162991
367256160	234	1	4	2		1403.44728039473
367258080	234	1	5	2		1506.63600299827
367260840	234	1	5	2		3917.12861986072
367255800	234	1	1			1262.61881384662
367255680	234	1	5	2		1234.70957913222
367261440	234	1	3	2		3746.31630874128
367265520	234	1	8	2		940.658587193719
367269240	234	1	4	2		1426.35420833478
367259760	234	1	1			1148.41004835572
367257240	234	1	4	2		1081.84261500718
367314240	234	1	4	2		1071.72169113995
367333440	234	1	5	2		2386.03025247679
367300680	234	1	3	2		1742.20183385291
367354920	234	1	6	2		885.753578956025
367364280	234	1	4	2		1187.68946114075
367364280	234	2	3	2		1187.68946114075
367364280	234	3	2	2		1187.68946114075
367281480	234	1	1			1150.79958586397
367332720	234	1	9	2		893.315414004133
367271880	234	1	4	2		1505.65491330926
367344840	234	1	5	2		1374.56002082162
367311600	234	1	1			1497.3858987419
367347000	234	1	5	2		783.250163989168
367288320	234	1	3	2		1707.53594807234
367360920	234	1	3	2		822.649683618835
367346520	234	1	3	2		868.630517887478
367377480	234	1	5	2		1118.32777527446
367353600	234	1	1			797.789196239136
367294320	234	1	3	2		1481.00170530088
367389720	234	1	2	2		184.997603398709
367365120	234	1	6	2		1076.73941510538
367303200	234	1	2	2		1583.81984895719
367368240	234	1	5	2		684.196644636296
367289040	234	1	3	2		1796.61709271349
367385760	234	1	3	2		162.268163520846
367280280	234	1	2	2		874.644764873664
367280400	234	1	4	2		531.245832916154
367314960	234	1	3	2		1028.51598038108
366999960	234	1	2	2		880.648392786431
367013280	234	1	2	2		712.16195489937
367013160	234	1	1			644.162549162052
367009920	234	1	1			589.554324176175
366985680	234	1	3	2		1359.46784329128
366978480	234	1	1			1650.16650300487
367001880	234	1	4	2		1278.8218371586
366996000	234	1	4	2		1514.95096351277
366980160	234	1	4	2		1740.2368185255
367008120	234	1	3	2		616.192137083059
366988320	234	1	2	2		858.443906346826
367025040	234	1	2	2		384.362674378888
367025040	234	2	4	2		384.362674378888
367034880	234	1	6	2		214.165100442792
367003080	234	1	3	2		1768.10155634106
366983280	234	1	2	2		146.345562172224
367032840	234	1	2	2		154.805897576834
366991320	234	1	2	2		2652.57375565216
367035720	234	1	5	2		214.165100442792
366979800	234	1	4	2		1248.2577393217
367006320	234	1	2	2		819.935575986942
367023000	234	1	3	2		192.253840003023
367361040	234	1	1			728.550815090608
367312320	234	1	3	2		1028.51598038108
367332960	234	1	9	2		687.170069384798
367348440	234	1	3	2		1015.38485769445
367361640	234	1	4	2		898.706287968473
367305840	234	1	4	2		1548.31669008255
367380000	234	1	4	2		1032.75816440277
367278840	234	1	2	2		1021.98788387091
367305240	234	1	3	2		1583.81984895719
367370160	234	1	5	2		2137.69996886242
367344360	234	1	1			1056.63217342871
367339440	234	1	4	2		2678.34133545362
367340040	234	1	1			2649.43072991478
367277160	234	1	4	2		1092.29220984472
367282800	234	1	5	2		1773.50069922006
367311120	234	1	5	2		1696.96990262467
367386000	234	1	2	2		175.009536542801
367332000	234	1	5	2		728.337705254001
367329000	234	1	4	2		800.417570912329
367345320	234	1	2	2		876.365514751359
367298760	234	1	2	2		1621.10199785705
367296000	234	1	1			1627.25966265606
367386960	234	1	3	2		169.145606665247
367390440	234	1	4	2		246.74430251791
367263000	234	1	4	2		7492.63261748256
367270920	234	1	4	2		735.073917260263
367269960	234	1	4	2		1381.6126286569
367260600	234	1	2	2		4035.11999772554
367253400	234	1	5	2		1394.12207790313
367260960	234	1	3	2		3633.53525191003
367264920	234	1	6	2		1277.61793087127
367252920	234	1	4	2		1460.53250623331
367264560	234	1	4	2		1002.55035647044
367264440	234	1	4	2		754.116349288477
367256400	234	1	2	2		1150.05784158469
367254360	234	1	5	2		1065.97187786971
367271280	234	1	7	2		2189.41617603403
367312680	234	1	4	2		1006.12903072528
367366440	234	1	3	2		740.109626921479
367273200	234	1	6	2		1399.18614346759
367362240	234	1	5	2		449.11308139545
367364880	234	1	2	2		872.073030120479
367364880	234	2	3	2		872.073030120479
367366080	234	1	3	2		892.740707630785
367339680	234	1	4	2		585.707094887864
367306440	234	1	3	2		1390.37658908224
367349400	234	1	3	2		717.129609069696
367289400	234	1	2	2		1646.03911128402
367284480	234	1	5	2		1699.81083499408
367330080	234	1	6	2		489.353284613443
367365840	234	1	3	2		843.159472559024
367343640	234	1	3	2		965.153222823379
367314000	234	1	1			1028.15719097372
367282320	234	1	9	2		1275.93045763409
367347120	234	1	7	2		1238.71277369119
367308960	234	1	2	2		1493.19473273854
367310760	234	1	1			1627.25966265606
367386480	234	1	4	2		179.133673521155
367365720	234	1	4	2		1281.98123914968
367352760	234	1	5	2		1427.95316904343
367304400	234	1	5	2		1783.36433487037
367315200	234	1	4	2		984.039670435533
367334280	234	1	8	2		932.655063311155
367340640	234	1	4	2		2466.25629309001
367348200	234	1	4	2		1081.90845171555
367333080	234	1	5	2		651.351185838525
367394520	234	1	4	2		191.549347173459
367361160	234	1	5	2		907.872197117408
367367760	234	1	8	2		784.535391120854
367353000	234	1	3	2		1133.06848437387
367353000	234	2	6	2		1133.06848437387
367313520	234	1	5	2		1071.72169113995
367286760	234	1	3	2		1668.28730037681
367291080	234	1	1			1536.63454643742
367305000	234	1	5	2		1484.74719412177
367305000	234	2	1			1484.74719412177
367009440	234	1	3	2		819.935575986942
367027080	234	1	8	2		111.982542663215
367027920	234	1	4	2		182.405710113541
367026600	234	1	1			144.957767687351
367301280	234	1	4	2		1693.22441380379
367350480	234	1	3	2		635.043317065557
367341240	234	1	5	2		2669.71734541801
367291800	234	1	2	2		1823.73974758918
367327440	234	1	6	2		714.462551101822
367334040	234	1	3	2		536.266150877098
367313760	234	1	4	2		1028.51598038108
367364400	234	1	2	2		1310.44869053722
367328160	234	1	5	2		962.358511745301
367338600	234	1	2	2		490.843336471758
367389360	234	1	3	2		246.74430251791
367346280	234	1	4	2		1021.80242662024
367379280	234	1	5	2		1279.2819031757
367310160	234	1	3	2		1694.41803878414
367389000	234	1	2	2		169.145606665247
367389000	234	2	1			169.145606665247
367317240	234	1	3	2		1013.03650820752
367392840	234	1	1			200.849600132171
367299360	234	1	5	2		1672.0327891977
367350840	234	1	6	2		574.299107838679
367288800	234	1	2	2		1524.44151899976
367291320	234	1	3	2		1648.15761811491
367306320	234	1	4	2		1740.40971632355
367355160	234	1	5	2		791.96516390795
367347720	234	1	5	2		904.242915974257
367320000	234	1	1			1031.11582042402
367309920	234	1	4	2		1496.94022155943
367283760	234	1	3	2		1540.38003525831
367275960	234	1	5	2		946.415482413963
367273920	234	1	3	2		1283.11812022094
367377360	234	1	8	2		864.991503324185
367316520	234	1	5	2		969.830797448649
367345080	234	1	2	2		1056.63217342871
367380960	234	1	6	2		1119.34310005247
367359720	234	1	3	2		1178.63442473731
367280160	234	1	4	2		1706.4089017505
367284000	234	1	2	2		1583.81984895719
367326840	234	1	3	2		906.362819054581
367340280	234	1	2	2		643.57524154164
367292280	234	1	1			1703.79045925145
367299840	234	1	2	2		1583.81984895719
367302600	234	1	2	2		1583.81984895719
367380480	234	1	4	2		1333.70423947306
367298640	234	1	1			1627.25966265606
367379400	234	1	4	2		1504.48007401334
367306920	234	1	3	2		1461.88273986726
367350720	234	1	2	2		602.68824529826
367273800	234	1	3	2		886.583452108103
367353840	234	1	2	2		1212.21163108394
367248600	234	1	2	2		895.119686105343
367249920	234	1	4	2		749.831301736092
367349760	234	1	4	2		735.559327998318
367282920	234	1	5	2		1581.40767297906
367294680	234	1	1			1627.25966265606
367339560	234	1	1			659.212863629525
367305480	234	1	4	2		1604.71780441604
367383720	234	1	7	2		1338.68978993496
367285560	234	1	5	2		1587.56533777808
367294560	234	1	4	2		1528.18700782065
367283280	234	1	3	2		1501.13138756279
367277880	234	1	1			1255.41773003342
367314600	234	1	2	2		1021.24971349148
367295520	234	1	3	2		1602.59929758514
367382400	234	1	5	2		1218.07757295022
367312920	234	1	4	2		1105.42008437365
367274280	234	1	5	2		1472.99730180531
367274280	234	2	5	2		1472.99730180531
367341000	234	1	3	2		1868.41190251991
367276800	234	1	4	2		1113.43806694499
367274160	234	1	5	2		837.283245954684
367365240	234	1	3	2		1137.67781908756
367226400	234	1	2	2		1281.58152525286
367228080	234	1	2	2		1191.72409898645
367228200	234	1	1			1199.78462254895
367363920	234	1	2	2		1208.31180956251
367393560	234	1	3	2		184.997603398709
367349640	234	1	3	1	1	611.797380673148
367344000	234	1	5	2		839.196604274109
367349040	234	1	1			637.226172673013
367317120	234	1	4	2		1164.10526730609
367358760	234	1	2	2		822.649683618835
367281840	234	1	2	2		1660.35064555257
367375680	234	1	1			1282.47997315313
367383600	234	1	4	2		1277.14962875562
367383480	234	1	1			1140.43744489796
367357920	234	1	2	2		685.604704429864
367287360	234	1	3	2		1453.94608504302
367384080	234	1	5	2		1077.14533466393
367303800	234	1	2	2		1524.44151899976
367386720	234	1	2	2		184.997603398709
367353480	234	1	6	2		1221.31859006355
367281360	234	1	4	2		1092.29220984472
367290360	234	1	7	2		1667.84162319435
367393680	234	1	1			147.017544568612
367278960	234	1	4	2		845.551847200364
367339200	234	1	3	2		2997.03440238569
367339200	234	2	3	2		2997.03440238569
367288080	234	1	5	2		1528.18700782065
367024200	234	1	4	2		126.331067045622
367011480	234	1	4	2		791.96516390795
366984720	234	1	2	2		217.697662625608
366995640	234	1	6	1	1	1739.66659787985
367017600	234	1	5	1	1	1056.83076528507
367029480	234	1	5	2		203.986681025761
367020360	234	1	3	2		172.557580224059
367020840	234	1	4	2		168.583112377949
366994680	234	1	5	2		1920.37941080766
367031520	234	1	5	2		246.517287885177
367036080	234	1	2	2		185.369066922334
367027800	234	1	7	2		221.875634867172
367035000	234	1	8	2		209.36188288315
367036200	234	1	12	2		301.037926960903
367017240	234	1	4	2		886.308028215142
366996960	234	1	5	2		1294.86960775062
366994440	234	1	4	2		1183.35425455587
367006200	234	1	6	2		824.221707424696
366997680	234	1	2	2		1208.08073496043
366986280	234	1	9	2		1654.42137027527
366985320	234	1	5	1	2	1257.49160414306
367001640	234	1	3	2		1814.45512119314
366987720	234	1	3	2		502.426403357577
366988680	234	1	4	2		967.783155080872
367010520	234	1	4	2		829.071244725567
367675440	234	1	1			1627.25966265606
367416840	234	1	2	2		994.440021404896
367420560	234	1	5	2		3316.90427494949
367415160	234	1	4	2		1192.57861616513
367414920	234	1	3	2		708.376087781877
367416000	234	1	4	2		1210.94807062439
367419360	234	1	2	2		3718.48902076501
367414800	234	1	5	2		1143.67317781193
367420200	234	1	5	2		3801.97088469383
367507080	234	1	1			3690.66173278873
367504320	234	1	1			3462.72294079059
367462080	234	1	2	2		1493.19473273854
367575120	234	1	2	2		1493.19473273854
367488360	234	1	2	2		1129.20864795353
367463520	234	1	2	2		1919.82179923527
367700640	234	1	3	2		165.58421910058
367558320	234	1	4	2		1082.58233535274
367553040	234	1	3	2		1148.09019771052
367539960	234	1	4	2		1148.81080162991
367545960	234	1	2	2		1282.19594442533
367540680	234	1	1			1472.13129306681
367683480	234	1	1			172.323163823093
367680600	234	1	1			211.879029703856
367468440	234	1	1			739.004144196613
367485240	234	1	4	2		1121.93065463402
367452480	234	1	3	2		1631.00515147695
367456320	234	1	1			1497.3858987419
367445520	234	1	5	2		1496.94022155943
367470360	234	1	4	2		983.987703821692
367489320	234	1	7	2		889.569507052114
367474440	234	1	1			659.212863629525
367458480	234	1	1			1627.25966265606
367500240	234	1	3	2		970.423723321884
367498560	234	1	4	2		1366.71406727052
367499160	234	1	2	2		651.944504001934
367502160	234	1	5	2		640.083992691878
367501440	234	1	3	2		788.960615276603
367500120	234	1	1			766.36326766596
367435200	234	1	3	2		1577.66218415817
367566480	234	1	6	2		1583.30896516466
367567080	234	1	1			1628.59297549883
367567080	234	2	1			1628.59297549883
367567080	234	3	1			1628.59297549883
367567080	234	4	3	2		1628.59297549883
367563600	234	1	2	2		1729.17546438085
367573920	234	1	3	2		1501.13138756279
367588440	234	1	4	2		1620.15614261923
367581240	234	1	1			1703.79045925145
367565640	234	1	4	2		1790.0754298862
367565640	234	2	2	2		1790.0754298862
367578000	234	1	2	2		1583.81984895719
367586880	234	1	1			1369.38991479266
367587600	234	1	1			1391.98820016823
367583280	234	1	2	2		1660.35064555257
367574040	234	1	4	2		1930.02606972358
367563720	234	1	3	2		1672.0327891977
367563720	234	2	3	2		1672.0327891977
367587120	234	1	4	2		1504.43070386072
367576920	234	1	1			1536.63454643742
367569000	234	1	2	2		1780.99167686184
367569000	234	2	2	2		1780.99167686184
367569000	234	3	3	2		1780.99167686184
