DIRECTORIO	NRO_ENCUESTA	HOGAR_NUMERO	PERSONA_NUMERO	P6020	P5785	P5465	P5501	P6070	P6160	P6170	P260	P261	FEX_P
367602840	235	1	1	2	49	6	1	2	1	2	6	2	1540.38003525831
367602840	235	1	2	1	46	7	2	2	1	2	6	3	1540.38003525831
367602840	235	1	3	2	13	6	3	6	1	1	4	1	1540.38003525831
367608960	235	1	1	2	17	6	1	6	1	1	5	1	1536.63454643742
367609320	235	1	1	1	49	7	1	4	1	2	4	1	1627.25966265606
367602120	235	1	1	2	44	1	1	4	1	2	5	1	1540.38003525831
367602120	235	1	2	2	14	99	3	6	1	1	4	2	1540.38003525831
367602120	235	1	3	1	33	6	5	6	1	2	6	2	1540.38003525831
367611120	235	1	1	1	70	6	1	3	1	2	5	2	1621.10199785705
367611120	235	1	2	2	63	6	2	3	1	2	5	2	1621.10199785705
367606320	235	1	1	1	57	7	1	2	1	2	3	2	2030.10472181653
367606320	235	1	2	2	38	7	2	2	1	2	3	5	2030.10472181653
367606320	235	1	3	2	10								2030.10472181653
367606320	235	1	4	2	9								2030.10472181653
367606320	235	1	5	1	8								2030.10472181653
367611960	235	1	1	1	40	6	1	4	1	2	6	5	1627.25966265606
367605000	235	1	1	1	43	6	1	3	1	2	4	4	1756.46708620595
367605000	235	1	2	2	43	6	2	3	1	2	5	2	1756.46708620595
367605000	235	1	3	1	13	6	3	6	1	1	4	3	1756.46708620595
367611720	235	1	1	2	37	6	1	6	1	2	6	5	1705.65214503082
367611720	235	1	2	1	18	6	3	6	1	1	5	1	1705.65214503082
367611720	235	1	3	1	4								1705.65214503082
367600800	235	1	1	2	30	7	1	4	1	2	5	2	1583.81984895719
367600800	235	2	1	1	27	1	1	6	1	2	5	2	1583.81984895719
367608000	235	1	1	2	47	6	1	2	1	2	5	2	1583.81984895719
367608000	235	1	2	1	13	7	3	6	1	1	4	1	1583.81984895719
367611480	235	1	1	1	51	6	1	3	1	2	5	2	1658.87080720126
367611480	235	1	2	2	40	7	2	3	1	2	5	2	1658.87080720126
367611480	235	1	3	2	19	6	3	6	1	1	5	2	1658.87080720126
367610640	235	1	1	1	47	6	1	3	1	2	3	4	1484.74719412177
367610640	235	1	2	2	40	6	2	3	1	2	3	3	1484.74719412177
367610640	235	1	3	1	10								1484.74719412177
367610640	235	1	4	2	22	7	3	2	1	2	5	2	1484.74719412177
367610640	235	1	5	1	21	6	9	2	1	2	4	3	1484.74719412177
367610640	235	1	6	2	2								1484.74719412177
367608720	235	1	1	2	28	6	1	6	1	2	6	1	1593.12933642346
367608720	235	1	2	1	8								1593.12933642346
367610880	235	1	1	1	49	7	1	3	1	2	3	4	2051.12166599599
367610880	235	1	2	2	50	7	2	3	1	2	3	4	2051.12166599599
367610880	235	1	3	1	29	7	3	6	1	1	6	5	2051.12166599599
367610880	235	1	4	1	22	7	3	6	1	1	5	2	2051.12166599599
367710480	235	1	1	1	23	1	1	2	1	2	5	2	230.323467607876
367710480	235	1	2	2	19	1	2	2	1	2	5	1	230.323467607876
367683120	235	1	1	1	34	6	1	3	1	2	6	1	205.693088721699
367683120	235	1	2	2	30	6	2	3	1	2	6	1	205.693088721699
367683120	235	1	3	1	12	6	3	6	1	1	3	4	205.693088721699
367715040	235	1	1	2	32	1	1	4	1	2	6	2	246.629702458148
367715040	235	1	2	2	9								246.629702458148
367715040	235	1	3	2	1								246.629702458148
367711080	235	1	1	2	24	5	1	6	1	2	5	2	294.76337084181
367711080	235	1	2	1	8								294.76337084181
367688160	235	1	1	1	40	6	1	4	1	2	6	5	277.016479259061
367688160	235	1	2	1	7								277.016479259061
367709760	235	1	1	1	27	1	1	2	1	2	5	2	230.323467607876
367709760	235	1	2	2	32	1	2	2	1	2	6	2	230.323467607876
367709760	235	1	3	1	3								230.323467607876
367707480	235	1	1	1	37	6	1	2	1	2	3	3	190.851747011682
367707480	235	1	2	2	41	6	2	2	1	2	5	2	190.851747011682
366929400	235	1	1	2	64	7	1	2	1	2	4	4	681.979516591557
366929400	235	2	1	1	28	7	1	6	1	1	6	1	681.979516591557
366929400	235	3	1	1	24	6	1	6	1	1	6	1	681.979516591557
366929400	235	1	2	1	64	6	2	2	1	2	4	3	681.979516591557
366929400	235	1	3	2	52	6	5	5	1	2	4	2	681.979516591557
366799560	235	1	1	1	28	1	1	2	1	2	3	3	1481.00170530088
366799560	235	1	2	2	25	6	2	2	1	1	5	2	1481.00170530088
366799560	235	1	3	1	5								1481.00170530088
366959880	235	1	1	1	24	1	1	3	1	2	6	2	149.261135079902
366959880	235	1	2	2	21	1	2	3	1	2	5	2	149.261135079902
366959880	235	1	3	1	2								149.261135079902
366879120	235	1	1	1	66	7	1	3	1	2	4	1	742.916475156688
366879120	235	1	2	2	65	7	2	3	1	2	4	1	742.916475156688
366910320	235	1	1	1	56	6	1	2	1	2	3	5	1198.25304994517
366910320	235	1	2	2	52	6	2	2	1	2	3	3	1198.25304994517
366910320	235	1	3	1	22	6	3	2	1	2	3	5	1198.25304994517
366910320	235	1	4	2	17	6	5	2	1	2	5	1	1198.25304994517
366910320	235	1	5	2	18	6	4	6	1	1	5	2	1198.25304994517
366971760	235	1	1	1	34	6	1	2	1	2	7	2	183.692657191383
366924240	235	1	1	1	52	6	1	2	1	2	4	3	622.037224222662
366924240	235	1	2	2	51	6	2	2	1	1	6	4	622.037224222662
366783000	235	1	1	2	39	6	1	3	1	2	5	2	1821.86201473083
366783000	235	1	2	1	39	6	2	3	1	2	5	2	1821.86201473083
366783000	235	1	3	1	14	6	3	6	1	1	4	3	1821.86201473083
366783000	235	1	4	1	9								1821.86201473083
366839880	235	1	1	1	44	7	1	3	2	2	1	1	977.316573752437
366839880	235	1	2	2	36	6	2	3	1	2	3	2	977.316573752437
366839880	235	1	3	1	11								977.316573752437
366786480	235	1	1	2	44	6	1	4	1	2	3	2	1171.46416676286
366786480	235	1	2	2	10								1171.46416676286
366786480	235	1	3	2	5								1171.46416676286
366947640	235	1	1	1	50	6	1	3	1	2	5	2	1476.46581122339
366947640	235	1	2	2	49	6	2	3	1	2	4	4	1476.46581122339
366947640	235	1	3	2	22	6	3	6	1	1	6	4	1476.46581122339
366947640	235	1	4	1	16	6	3	6	1	1	5	1	1476.46581122339
366947640	235	1	5	2	14	6	3	6	1	1	4	2	1476.46581122339
366947640	235	1	6	2	9								1476.46581122339
366947640	235	1	7	2	20	7	3	6	1	2	5	2	1476.46581122339
366947640	235	1	8	2	0								1476.46581122339
366947640	235	1	9	2	79	6	5	5	1	2	3	2	1476.46581122339
366921840	235	1	1	1	46	7	1	3	1	2	5	2	693.189015984503
366921840	235	1	2	2	40	6	2	3	1	2	6	2	693.189015984503
366921840	235	1	3	1	12	1	3	6	1	1	4	1	693.189015984503
366921840	235	1	4	2	3								693.189015984503
366949200	235	1	1	1	60	5	1	5	2	2	1	1	1070.67670969738
366949200	235	1	2	2	34	5	3	4	1	2	3	3	1070.67670969738
366949200	235	1	3	1	9								1070.67670969738
366806520	235	1	1	1	47	7	1	3	1	1	4	1	1567.09613871051
366806520	235	1	2	2	41	7	2	3	1	2	4	3	1567.09613871051
366806520	235	1	3	2	17	6	3	6	1	2	5	2	1567.09613871051
366806520	235	1	4	2	11								1567.09613871051
366806520	235	1	5	2	67	6	5	4	1	1	3	2	1567.09613871051
366852600	235	1	1	1	41	6	1	3	1	2	6	5	3033.83348809914
366852600	235	1	2	2	50	6	2	3	1	2	6	5	3033.83348809914
366852600	235	1	3	2	22	6	3	6	1	1	6	4	3033.83348809914
366796800	235	1	1	1	34	6	1	2	1	1	5	2	1819.5461918525
366796800	235	1	2	2	29	7	2	2	1	1	3	4	1819.5461918525
366796800	235	1	3	1	12	7	3	6	1	1	3	5	1819.5461918525
366796800	235	1	4	1	11								1819.5461918525
366796800	235	1	5	2	5								1819.5461918525
366805920	235	1	1	2	67	6	1	5	1	2	6	5	1548.31669008255
366805920	235	1	2	1	41	7	3	6	1	2	6	5	1548.31669008255
366805920	235	1	3	2	31	6	3	2	1	2	7	1	1548.31669008255
366805920	235	1	4	1	30	7	9	1	1	2	7	2	1548.31669008255
366931440	235	1	1	2	35	6	1	2	1	2	6	3	2231.77029840619
366931440	235	1	2	2	10								2231.77029840619
366931440	235	1	3	2	4								2231.77029840619
367303920	235	1	6	2	31	6	3	6	1	1	6	5	1561.27799071716
367277400	235	1	1	1	54	7	1	3	1	2	7	2	1664.51679862082
367277400	235	1	2	2	44	7	2	3	1	2	6	5	1664.51679862082
367277400	235	1	3	2	13	7	3	6	1	1	4	2	1664.51679862082
367283880	235	1	1	1	27	7	1	3	1	2	6	6	1583.81984895719
367283880	235	1	2	2	28	7	2	3	1	2	6	6	1583.81984895719
367283880	235	1	3	1	0								1583.81984895719
367344120	235	1	1	1	69	1	1	2	1	2	3	5	938.963051519314
367344120	235	1	2	2	51	6	2	2	1	2	4	3	938.963051519314
367383960	235	1	1	2	51	5	1	4	1	2	4	0	1315.8146242782
367383960	235	1	2	1	21	5	3	6	1	2	5	2	1315.8146242782
367383960	235	1	3	2	17	5	3	6	1	2	5	2	1315.8146242782
367383960	235	1	4	2	12	5	3	6	1	1	3	5	1315.8146242782
367383960	235	1	5	1	10								1315.8146242782
367383960	235	1	6	2	5								1315.8146242782
367272840	235	1	1	2	58	6	1	2	2	2	1	1	801.254541494015
367272840	235	1	2	1	70	5	2	2	2	2	1	1	801.254541494015
367272840	235	1	3	2	23	6	3	4	1	2	5	1	801.254541494015
367272840	235	1	4	1	6								801.254541494015
367299120	235	1	1	1	44	6	1	3	1	2	5	2	1860.22135004152
367299120	235	1	2	2	43	6	2	3	1	2	5	2	1860.22135004152
367299120	235	1	3	2	17	6	3	6	1	1	6	1	1860.22135004152
367299120	235	1	4	1	46	6	9	3	1	2	5	2	1860.22135004152
367299120	235	1	5	2	33	6	9	3	1	2	5	2	1860.22135004152
367299120	235	1	6	2	5								1860.22135004152
367328760	235	1	1	2	27	5	1	3	1	2	4	2	1012.55906654938
367328760	235	1	2	1	30	5	2	3	1	2	5	2	1012.55906654938
367328760	235	1	3	2	6								1012.55906654938
367328760	235	1	4	1	2								1012.55906654938
367281120	235	1	1	2	65	6	1	6	1	2	7	5	1358.36062526298
367281120	235	1	2	2	88	6	5	5	1	2	3	2	1358.36062526298
367377600	235	1	1	1	59	6	1	3	1	2	5	2	723.641605279001
367377600	235	1	2	2	57	6	2	3	1	2	5	2	723.641605279001
367361520	235	1	1	1	35	6	1	2	1	2	4	2	822.649683618835
367361520	235	1	2	2	43	6	2	2	1	2	4	4	822.649683618835
367350120	235	1	1	2	84	7	1	5	2	2	1	1	675.059064874978
367350120	235	1	2	1	59	6	3	4	1	2	3	5	675.059064874978
367350120	235	1	3	2	7								675.059064874978
367350120	235	1	4	2	61	99	5	6	1	2	3	1	675.059064874978
367376640	235	1	1	1	36	6	1	3	1	2	6	5	1244.91199574252
367349280	235	1	1	2	41	6	1	3	1	2	4	1	685.111786160047
367349280	235	1	2	1	12	6	3	6	1	1	4	0	685.111786160047
367349280	235	1	3	1	22	6	3	2	1	2	4	1	685.111786160047
367349280	235	1	4	2	22	99	5	2	1	2	4	0	685.111786160047
367349280	235	1	5	2	4								685.111786160047
367348320	235	1	1	2	66	6	1	4	2	2	1	1	808.378866757805
367348320	235	1	2	2	35	6	3	4	1	2	5	2	808.378866757805
367348320	235	1	3	1	12	6	4	6	1	1	3	4	808.378866757805
367348320	235	1	4	2	9								808.378866757805
367360560	235	1	1	1	56	6	1	3	1	2	5	1	1180.33765125963
367360560	235	1	2	2	37	6	2	3	1	2	3	3	1180.33765125963
367360560	235	1	3	2	19	6	3	6	1	1	6	2	1180.33765125963
367360560	235	1	4	2	18	6	3	6	1	1	6	0	1180.33765125963
367360560	235	1	5	2	16	6	3	6	1	1	5	1	1180.33765125963
367350600	235	1	1	1	82	7	1	3	2	2	1	1	840.891556394866
367350600	235	1	2	2	73	5	2	3	2	2	1	1	840.891556394866
367350600	235	1	3	1	20	5	4	6	1	2	3	4	840.891556394866
367350600	235	1	4	1	20	5	4	6	1	2	3	4	840.891556394866
367351800	235	1	1	1	61	6	1	3	2	2	1	1	632.945090482979
367351800	235	1	2	2	76	99	2	3	1	2	3	4	632.945090482979
367389480	235	1	1	1	47	7	1	3	1	2	6	5	141.153614691058
367389480	235	1	2	2	45	6	2	3	1	2	6	4	141.153614691058
367389480	235	1	3	2	2								141.153614691058
367389480	235	1	4	2	83	6	5	5	1	2	3	5	141.153614691058
367295280	235	1	1	1	34	7	1	2	1	2	5	2	1437.56189160201
366619680	235	1	2	1	11								481.029997534612
366653640	235	1	1	1	54	6	1	2	1	2	3	5	154.805897576834
366653640	235	1	2	2	56	6	2	2	1	2	3	4	154.805897576834
366614640	235	1	1	1	49	7	1	2	1	2	4	2	1391.96993486447
366614640	235	1	2	2	55	6	2	2	1	2	3	3	1391.96993486447
366660960	235	1	1	2	27	1	1	6	1	2	5	2	154.69687726608
366660960	235	1	2	2	2								154.69687726608
366660960	235	1	3	2	30	1	5	2	2	2	1	1	154.69687726608
366660960	235	1	4	1	13	1	5	6	1	1	3	3	154.69687726608
366618600	235	1	1	2	46	6	1	6	1	2	5	2	1361.91830295575
366618600	235	1	2	1	26	1	3	6	1	1	6	0	1361.91830295575
366618600	235	1	3	2	6								1361.91830295575
366618600	235	1	4	1	41	6	5	6	1	2	5	2	1361.91830295575
366618600	235	1	5	2	48	1	5	6	1	2	3	5	1361.91830295575
366618600	235	1	6	2	20	7	5	6	1	2	5	2	1361.91830295575
366618600	235	1	7	2	18	6	5	6	1	1	6	1	1361.91830295575
366663480	235	1	1	1	31	5	1	2	1	2	6	5	169.194767228731
366663480	235	1	2	2	30	5	2	2	1	2	6	6	169.194767228731
366623040	235	1	1	1	47	6	1	2	1	2	5	2	1604.01276706815
366623040	235	1	2	2	35	7	2	3	1	2	5	1	1604.01276706815
366623040	235	1	3	1	15	7	3	6	1	1	4	2	1604.01276706815
366623040	235	1	4	1	14	6	3	6	1	1	4	3	1604.01276706815
366616800	235	1	1	1	59	6	1	4	1	2	4	1	1432.23023261726
366645960	235	1	1	1	39	1	1	2	1	2	3	5	1298.10595604787
366645960	235	1	2	2	35	1	2	2	2	2	1	1	1298.10595604787
366645960	235	1	3	1	19	1	3	6	1	1	4	1	1298.10595604787
366645960	235	1	4	1	17	1	3	6	1	1	4	1	1298.10595604787
366645960	235	1	5	1	13	1	3	6	1	1	3	4	1298.10595604787
366645960	235	1	6	1	10								1298.10595604787
366645960	235	1	7	2	8								1298.10595604787
366637320	235	1	1	1	50	6	1	3	1	1	6	5	756.23023237687
366637320	235	1	2	2	48	6	2	3	1	2	6	5	756.23023237687
366637320	235	1	3	1	12	7	3	6	1	1	4	2	756.23023237687
366630360	235	1	1	2	39	7	1	6	1	2	5	2	718.313907037612
366620400	235	1	1	1	54	7	1	3	1	2	7	3	2324.65400129155
366620400	235	1	2	2	44	7	2	3	1	2	7	2	2324.65400129155
366620400	235	1	3	1	11								2324.65400129155
366627000	235	1	1	2	57	6	1	3	1	2	3	5	1315.1043442747
366627000	235	1	2	2	60	6	5	6	2	2	1	1	1315.1043442747
366627000	235	1	3	1	54	7	5	6	2	2	1	1	1315.1043442747
366619080	235	1	1	1	38	7	1	6	1	2	6	6	2870.21662407434
366622800	235	1	1	1	48	6	1	3	1	2	5	2	2035.59187270412
366622800	235	1	2	2	42	7	2	3	1	2	5	2	2035.59187270412
366622800	235	1	3	1	23	6	3	6	1	1	6	2	2035.59187270412
366622800	235	1	4	1	6								2035.59187270412
366669000	235	1	1	2	62	7	1	5	1	2	3	5	594.914985590779
366669000	235	1	2	2	30	6	3	6	1	1	6	3	594.914985590779
366669000	235	1	3	2	40	6	3	4	1	2	6	5	594.914985590779
366669000	235	1	4	2	13	6	4	6	1	1	4	2	594.914985590779
366668880	235	1	1	1	73	7	1	2	1	2	3	2	594.914985590779
366668880	235	1	2	2	56	6	2	2	1	2	3	5	594.914985590779
366628560	235	1	1	2	34	7	1	5	1	2	4	2	737.860154665595
366628560	235	1	2	1	9								737.860154665595
366628560	235	1	3	1	6								737.860154665595
366615600	235	1	1	1	34	6	1	2	1	2	5	2	3244.32990657111
366615600	235	1	2	2	34	6	2	2	1	2	5	2	3244.32990657111
366615600	235	1	3	1	5								3244.32990657111
366654600	235	1	1	1	41	6	1	3	1	2	6	3	198.035613786687
366666360	235	1	1	1	38	6	1	2	1	2	6	1	234.801817311472
366666360	235	1	2	2	40	7	2	2	1	2	6	2	234.801817311472
366666360	235	1	3	1	15	6	3	6	1	1	4	3	234.801817311472
366666360	235	1	4	1	10								234.801817311472
367470240	235	1	5	2	14	5	4	6	1	1	4	3	1240.85142410629
367470240	235	1	6	1	9								1240.85142410629
367470240	235	1	7	1	8								1240.85142410629
367470240	235	1	8	1	6								1240.85142410629
367458960	235	1	1	1	59	7	1	2	1	2	6	4	1796.61709271349
367458960	235	1	2	2	64	7	2	2	1	2	5	2	1796.61709271349
367458960	235	1	3	1	28	7	3	6	1	2	6	5	1796.61709271349
367451400	235	1	1	1	33	6	1	3	1	2	5	2	1590.40627014748
367451400	235	1	2	2	30	6	2	3	1	2	5	2	1590.40627014748
367451400	235	1	3	1	11								1590.40627014748
367451400	235	1	4	2	7								1590.40627014748
367425720	235	1	1	1	67	6	1	3	1	2	5	2	964.983633500549
367425720	235	1	2	2	66	6	2	3	1	2	4	1	964.983633500549
367425720	235	1	3	2	31	6	3	6	1	2	6	2	964.983633500549
367425720	235	1	4	1	45	6	3	3	1	2	5	2	964.983633500549
367425720	235	1	5	2	36	6	3	2	1	2	6	2	964.983633500549
367425720	235	1	6	1	47	6	9	2	1	2	6	2	964.983633500549
367425720	235	1	7	1	7								964.983633500549
367425720	235	1	8	2	1								964.983633500549
367463880	235	1	1	1	52	5	1	4	1	2	3	4	2152.85781236893
367463880	235	1	2	1	39	3	5	6	1	2	3	5	2152.85781236893
367450200	235	1	1	1	73	6	1	3	1	2	6	5	1534.22237045929
367450200	235	1	2	2	76	6	2	3	1	2	3	4	1534.22237045929
367450200	235	1	3	2	44	6	3	6	1	2	7	2	1534.22237045929
367450200	235	1	4	2	24	99	4	6	1	1	6	4	1534.22237045929
367461000	235	1	1	1	53	5	1	3	1	2	4	2	1463.12806664607
367461000	235	1	2	2	55	7	2	3	1	2	3	2	1463.12806664607
367461000	235	1	3	1	36	6	3	6	1	2	5	2	1463.12806664607
367461000	235	1	4	2	33	6	3	6	1	2	6	5	1463.12806664607
367461000	235	1	5	2	25	6	3	6	1	1	6	6	1463.12806664607
367461000	235	1	6	2	35	6	3	4	1	2	6	5	1463.12806664607
367461000	235	1	7	1	11								1463.12806664607
367428360	235	1	1	2	52	6	1	3	1	2	5	2	1312.86381878632
367428360	235	1	2	1	52	6	2	3	1	2	6	2	1312.86381878632
367428360	235	1	3	1	18	6	3	6	1	2	6	2	1312.86381878632
367428360	235	1	4	1	16	6	3	6	1	1	6	1	1312.86381878632
367492200	235	1	1	2	60	6	1	4	2	2	1	1	538.982992883573
367492200	235	1	2	2	80	6	5	4	2	2	1	1	538.982992883573
367525200	235	1	1	1	29	6	1	6	1	1	4	4	3462.72294079059
367524600	235	1	1	1	23	6	1	2	1	2	4	3	5994.10609398605
367524600	235	1	2	2	18	7	2	2	1	2	5	1	5994.10609398605
367524600	235	1	3	1	1								5994.10609398605
367524600	235	1	4	1	19	6	5	6	1	2	4	3	5994.10609398605
367524720	235	1	1	2	53	6	1	6	1	2	3	5	4720.29811149175
367524720	235	1	2	1	62	6	5	6	1	2	4	4	4720.29811149175
367524720	235	1	3	1	51	6	5	6	1	1	3	3	4720.29811149175
367524960	235	1	1	1	41	6	1	2	1	2	5	2	1987.2592234197
367524960	235	1	2	2	30	6	2	2	1	2	6	0	1987.2592234197
367524960	235	1	3	2	11								1987.2592234197
367524960	235	1	4	1	6								1987.2592234197
367524960	235	1	5	1	4								1987.2592234197
367524960	235	1	6	2	3								1987.2592234197
367524480	235	1	1	1	61	6	1	3	1	2	6	5	4483.46666413949
367524480	235	1	2	2	71	6	2	3	1	2	6	5	4483.46666413949
367601520	235	1	1	2	73	6	1	5	1	2	1	1	1504.87687638368
367601520	235	1	2	2	40	6	3	6	1	2	6	3	1504.87687638368
367601520	235	1	3	1	24	6	3	6	1	2	5	2	1504.87687638368
367601520	235	1	4	2	19	6	5	6	1	1	6	1	1504.87687638368
367601520	235	1	5	1	17	6	5	6	1	1	4	4	1504.87687638368
367601520	235	1	6	2	1								1504.87687638368
367603080	235	1	1	2	34	7	1	2	1	2	6	2	1802.62897865038
367603080	235	1	2	1	41	7	2	2	1	2	5	2	1802.62897865038
367603080	235	1	3	2	11								1802.62897865038
367603080	235	1	4	2	6								1802.62897865038
367605480	235	1	1	1	72	6	1	3	1	2	3	5	1621.10199785705
367605480	235	1	2	2	70	6	2	3	1	2	3	2	1621.10199785705
366931440	235	1	4	2	62	6	5	4	1	2	4	1	2231.77029840619
366952800	235	1	1	2	30	7	1	4	1	2	3	5	188.865661235933
366952800	235	1	2	1	14	7	3	6	1	1	4	1	188.865661235933
366952800	235	1	3	2	11								188.865661235933
366952800	235	1	4	2	7								188.865661235933
366937920	235	1	1	2	69	5	1	3	1	2	3	2	617.148593639654
366937920	235	1	2	1	68	5	2	3	2	2	1	1	617.148593639654
366892560	235	1	1	1	54	6	1	6	1	2	7	2	4847.81211710682
366832320	235	1	1	2	55	7	1	4	1	2	3	3	144.366861259858
366832320	235	1	2	1	18	7	3	6	1	2	5	1	144.366861259858
366901320	235	1	1	2	57	7	1	5	1	2	3	5	924.825238530298
366901320	235	1	2	1	28	7	3	6	1	2	6	5	924.825238530298
366864960	235	1	1	2	37	6	1	2	1	2	5	2	1541.91426183604
366864960	235	1	2	1	39	6	2	2	1	2	3	2	1541.91426183604
366864960	235	1	3	1	22	6	3	6	1	2	5	2	1541.91426183604
366864960	235	1	4	2	16	6	3	6	1	2	3	2	1541.91426183604
366864960	235	1	5	1	15	6	3	6	1	1	4	1	1541.91426183604
366864960	235	1	6	1	11								1541.91426183604
366864960	235	1	7	1	9								1541.91426183604
366864960	235	1	8	2	34	6	5	6	1	2	3	5	1541.91426183604
366864960	235	1	9	1	2								1541.91426183604
366944280	235	1	1	2	38	99	1	5	1	2	5	2	951.798511512524
366944280	235	1	2	2	15	99	3	6	1	1	4	4	951.798511512524
366944280	235	1	3	2	14	99	3	6	1	1	4	2	951.798511512524
366874440	235	1	1	1	36	6	1	2	1	2	5	2	1043.40879722773
366874440	235	1	2	2	38	6	2	2	1	2	5	2	1043.40879722773
366874440	235	1	3	1	15	6	3	6	1	1	4	2	1043.40879722773
366793800	235	1	1	1	76	1	1	6	1	2	3	3	1352.75968818198
366885120	235	1	1	2	28	6	1	2	1	2	3	5	2088.70265812262
366885120	235	1	2	1	12	6	3	6	1	1	4	1	2088.70265812262
366876720	235	1	1	1	75	7	1	2	1	2	4	2	1006.86745940912
366876720	235	1	2	2	54	7	2	2	2	2	1	1	1006.86745940912
366902640	235	1	1	2	28	5	1	6	1	2	6	2	1114.70637717851
366902640	235	1	2	2	0								1114.70637717851
366796080	235	1	1	1	47	7	1	2	1	2	5	2	1643.07203760886
366796080	235	1	2	2	43	7	2	1	1	2	4	3	1643.07203760886
366796080	235	1	3	2	16	7	3	6	1	1	4	4	1643.07203760886
366809760	235	1	1	1	63	7	1	3	1	2	6	5	1538.41353646265
366809760	235	1	2	2	64	7	2	3	1	2	6	4	1538.41353646265
366809760	235	1	3	2	78	7	5	6	1	2	5	2	1538.41353646265
366791280	235	1	1	2	77	7	1	6	1	2	3	3	1348.87815075102
366870840	235	1	1	2	20	6	1	6	1	2	4	4	653.186916987344
366870840	235	1	2	2	1								653.186916987344
366895560	235	1	1	2	27	6	1	6	1	2	5	2	1257.2335932893
366895560	235	1	2	1	9								1257.2335932893
366895560	235	1	3	1	5								1257.2335932893
366791760	235	1	1	1	62	6	1	3	1	2	3	2	1339.81597082912
366791760	235	1	2	2	61	6	2	3	1	2	4	3	1339.81597082912
366884040	235	1	1	2	80	7	1	5	1	2	3	5	1108.24874891367
366787440	235	1	1	2	61	7	1	3	1	2	6	2	1577.66218415817
366787440	235	1	2	1	64	6	2	3	1	2	3	5	1577.66218415817
366787440	235	1	3	2	26	6	3	6	1	2	6	5	1577.66218415817
366967200	235	1	1	2	25	7	1	4	1	2	5	2	903.447296458072
366967200	235	1	2	1	8								903.447296458072
366967200	235	1	3	1	6								903.447296458072
366925200	235	1	1	2	23	1	1	2	1	2	3	4	1121.38383459625
366925200	235	1	2	1	29	1	2	2	1	2	4	1	1121.38383459625
366925200	235	1	3	1	4								1121.38383459625
366925200	235	1	4	1	3								1121.38383459625
366925200	235	1	5	2	0								1121.38383459625
366844080	235	1	1	1	50	6	1	3	1	2	6	3	2214.75703782494
366844080	235	1	2	2	48	6	2	3	1	2	6	2	2214.75703782494
366844080	235	1	3	2	22	6	3	6	1	1	6	4	2214.75703782494
366844080	235	1	4	2	18	6	3	6	1	1	6	1	2214.75703782494
366780960	235	1	1	2	42	6	1	4	1	2	3	5	1468.69129290072
367012440	235	1	1	1	43	6	1	2	1	2	5	2	931.60249661102
367012440	235	1	2	2	35	6	2	2	1	2	6	2	931.60249661102
367012440	235	1	3	1	16	5	3	6	1	1	5	1	931.60249661102
367012440	235	1	4	1	11								931.60249661102
367012440	235	1	5	1	7								931.60249661102
367040040	235	1	1	1	46	7	1	6	1	2	3	5	183.692657191383
367029240	235	1	1	1	24	6	1	1	1	2	5	2	182.405710113541
367029240	235	1	2	2	21	6	2	1	1	2	5	2	182.405710113541
366979320	235	1	1	2	24	6	1	6	1	2	5	2	1156.55506667248
366979320	235	2	1	2	23	6	1	6	2	2	1	1	1156.55506667248
366979320	235	1	2	1	9								1156.55506667248
366979320	235	2	2	1	7								1156.55506667248
366979320	235	1	3	2	7								1156.55506667248
366979320	235	2	3	1	6								1156.55506667248
366994320	235	1	1	1	47	6	1	3	2	2	1	1	1546.54633941725
366994320	235	1	2	2	35	6	2	3	1	2	3	2	1546.54633941725
366994320	235	1	3	2	11								1546.54633941725
366980520	235	1	1	2	77	6	1	5	1	2	3	3	1074.52975594525
366980520	235	1	2	1	12	6	4	6	1	1	4	0	1074.52975594525
366980520	235	1	3	2	15	6	5	6	1	1	4	3	1074.52975594525
366980520	235	1	4	1	10								1074.52975594525
366991080	235	1	1	1	26	99	1	6	1	2	7	1	2409.25519501573
367031640	235	1	1	1	24	5	1	6	1	2	6	5	197.312040378105
367031640	235	2	1	1	32	6	1	2	1	2	5	2	197.312040378105
367031640	235	3	1	1	26	6	1	2	1	2	5	2	197.312040378105
367031640	235	2	2	2	29	6	2	2	1	2	6	2	197.312040378105
367031640	235	3	2	2	22	6	2	2	1	1	6	2	197.312040378105
367031640	235	2	3	1	13	6	3	6	1	1	4	2	197.312040378105
367031640	235	3	3	1	5								197.312040378105
367031640	235	2	4	2	2								197.312040378105
366993360	235	1	1	1	58	6	1	2	1	2	4	3	4035.11999772554
366993360	235	1	2	2	57	6	2	2	1	2	3	5	4035.11999772554
366979440	235	1	1	1	33	6	1	2	1	2	4	2	1604.24919960729
366979440	235	1	2	2	32	6	2	2	1	2	5	1	1604.24919960729
366979440	235	1	3	2	16	6	3	6	1	1	4	2	1604.24919960729
366979440	235	1	4	2	13	6	3	6	1	1	4	1	1604.24919960729
366979440	235	1	5	1	30	6	5	6	1	2	3	3	1604.24919960729
366979560	235	1	1	1	41	6	1	2	1	2	3	2	1604.24919960729
366979560	235	1	2	2	46	6	2	2	1	2	3	5	1604.24919960729
366979560	235	1	3	2	23	6	3	6	1	2	5	1	1604.24919960729
366979560	235	1	4	1	4								1604.24919960729
366979560	235	1	5	2	14	6	3	6	1	1	4	2	1604.24919960729
